date,tmax,tmin,prcp,apparent_tmax,apparent_tmin,rain_sum,precip_hours,wind_speed_max,wind_gusts_max,wind_dir_dominant,radiation_sum,evapo_et0,sunshine_duration
2024-11-04,28.5,23.5,7.0,33.6,28.2,7.0,14.0,14.3,31.7,11.0,16.82,3.31,33014.54
2024-11-05,28.4,23.9,4.4,32.1,27.8,4.4,16.0,17.7,37.1,353.0,14.32,2.9,25525.14
2024-11-06,26.0,23.3,44.4,29.4,26.9,44.4,24.0,19.2,39.6,10.0,9.53,1.82,13760.5
2024-11-07,26.0,23.1,30.5,28.6,26.4,30.5,23.0,21.3,45.4,22.0,10.59,2.1,19022.95
2024-11-08,27.7,23.7,0.1,29.1,25.3,0.1,1.0,22.4,45.4,352.0,15.27,4.01,28435.91
2024-11-09,28.3,21.6,0.0,30.3,23.8,0.0,0.0,17.3,36.7,351.0,19.13,4.12,38968.43
2024-11-10,30.3,20.0,0.0,34.3,22.7,0.0,0.0,14.0,30.2,344.0,20.63,4.23,38929.38
2024-11-11,30.8,21.1,0.6,34.7,24.4,0.6,4.0,15.1,31.7,330.0,19.04,4.08,38890.61
2024-11-12,27.8,23.3,23.3,32.8,26.9,23.3,19.0,22.0,42.1,151.0,5.58,1.42,0.0
2024-11-13,29.4,23.4,5.2,34.7,28.2,5.2,17.0,13.0,27.0,25.0,14.7,3.01,37266.44
2024-11-14,29.2,23.4,1.3,34.1,28.5,1.3,7.0,13.1,30.2,43.0,18.23,3.62,38776.56
2024-11-15,30.3,23.3,0.0,36.5,27.9,0.0,0.0,12.0,27.7,329.0,19.48,3.93,38685.29
2024-11-16,30.7,22.3,0.0,35.7,26.6,0.0,0.0,15.6,34.6,21.0,19.22,3.87,37611.78
2024-11-17,30.1,22.7,0.4,33.4,27.0,0.4,3.0,17.2,36.4,352.0,20.58,4.42,38666.88
2024-11-18,29.0,22.7,3.6,32.2,26.6,3.6,19.0,20.6,42.5,3.0,18.22,3.65,38631.52
2024-11-19,27.8,23.2,7.5,31.6,27.4,7.5,17.0,19.4,39.2,0.0,12.39,2.54,24795.34
2024-11-20,29.0,23.3,1.6,31.4,26.8,1.6,11.0,27.3,52.2,351.0,18.06,3.83,37609.95
2024-11-21,28.4,24.0,2.2,31.2,27.4,2.2,14.0,24.4,48.6,357.0,16.65,3.42,34557.43
2024-11-22,27.0,22.9,22.6,30.0,27.0,22.6,23.0,18.8,43.9,359.0,11.35,2.16,20327.3
2024-11-23,26.3,22.5,30.8,30.0,26.7,30.8,23.0,18.3,37.8,3.0,10.72,2.07,25001.62
2024-11-24,28.0,23.1,7.1,31.4,27.3,7.1,13.0,15.8,35.3,358.0,13.15,2.64,29770.83
2024-11-25,29.6,23.1,2.1,34.3,27.5,2.1,9.0,18.6,38.2,8.0,17.1,3.45,38153.5
2024-11-26,28.8,23.4,5.2,32.2,27.0,5.2,22.0,23.9,47.5,9.0,17.19,3.29,35633.98
2024-11-27,28.3,23.1,9.4,30.1,25.8,9.4,24.0,28.4,55.8,14.0,17.36,3.65,35426.8
2024-11-28,27.7,22.8,2.6,26.2,22.9,2.6,13.0,35.3,68.0,10.0,15.99,4.15,34573.6
2024-11-29,25.8,21.5,2.5,24.6,22.0,2.5,18.0,33.4,65.2,1.0,15.06,3.81,35440.75
2024-11-30,25.2,20.9,0.0,25.3,21.4,0.0,0.0,25.1,49.0,345.0,11.31,2.91,24959.97
2024-12-01,26.5,22.1,0.0,27.6,23.7,0.0,0.0,21.7,43.6,347.0,11.73,2.81,29167.37
2024-12-02,27.7,22.3,1.6,30.2,25.7,1.6,10.0,19.6,40.3,357.0,15.37,3.06,35529.18
2024-12-03,27.3,22.2,1.8,29.3,26.0,1.8,13.0,20.7,41.8,359.0,15.02,3.12,36409.05
2024-12-04,28.1,23.4,2.9,29.8,26.6,2.9,19.0,25.6,50.4,359.0,14.04,3.01,24042.21
2024-12-05,27.7,23.3,1.6,30.0,26.7,1.6,10.0,22.8,45.0,358.0,13.98,2.91,28175.31
2024-12-06,27.3,23.1,11.0,30.1,27.0,11.0,24.0,19.2,39.2,8.0,10.35,2.05,16796.7
2024-12-07,27.2,23.6,3.8,29.6,26.4,3.8,19.0,20.9,42.5,9.0,13.82,2.83,30131.5
2024-12-08,25.8,22.8,3.6,26.2,24.8,3.6,23.0,29.8,56.5,4.0,12.01,2.68,31965.98
2024-12-09,26.5,22.8,3.7,27.9,24.5,3.7,23.0,26.0,51.1,6.0,13.09,2.76,30833.83
2024-12-10,25.2,22.8,11.2,27.8,25.5,11.2,24.0,18.8,34.6,355.0,4.23,1.03,0.0
2024-12-11,25.7,23.2,31.5,28.9,26.6,31.5,24.0,22.0,39.2,25.0,4.45,1.07,0.0
2024-12-12,27.0,24.1,13.9,30.2,27.2,13.9,24.0,22.7,44.6,42.0,10.59,2.29,22309.8
2024-12-13,27.5,23.9,29.1,30.0,26.8,29.1,24.0,27.2,53.6,36.0,14.83,2.77,32302.52
2024-12-14,26.8,22.8,19.0,27.9,23.7,19.0,21.0,31.8,61.9,31.0,13.47,2.68,29802.49
2024-12-15,25.0,21.8,17.3,25.4,23.0,17.3,24.0,31.8,58.3,23.0,6.6,1.71,5161.06
2024-12-16,23.1,20.4,5.1,23.3,21.0,5.1,22.0,22.4,45.0,343.0,8.29,1.77,8618.16
2024-12-17,25.2,20.7,3.2,25.6,22.0,3.2,16.0,23.9,46.4,348.0,12.27,2.52,29697.44
2024-12-18,25.6,21.1,2.5,26.6,23.2,2.5,19.0,25.2,50.4,350.0,13.07,2.61,32700.39
2024-12-19,25.2,20.7,8.0,25.7,22.7,8.0,24.0,25.0,50.0,6.0,13.34,2.71,30262.2
2024-12-20,25.2,19.5,3.7,25.1,20.9,3.7,12.0,23.6,47.2,353.0,15.09,3.06,36055.24
2024-12-21,24.2,19.0,0.8,23.4,20.1,0.8,6.0,23.8,47.5,347.0,12.18,2.74,29353.05
2024-12-22,24.5,19.4,0.2,23.7,19.7,0.2,2.0,27.2,55.4,338.0,9.8,2.67,18674.78
2024-12-23,24.4,21.5,2.4,24.5,21.2,2.4,14.0,24.8,47.2,342.0,7.46,2.35,6285.36
2024-12-24,22.7,20.4,13.5,23.3,20.6,13.5,23.0,25.8,53.3,343.0,5.88,1.71,373.03
2024-12-25,25.1,20.7,26.4,26.4,21.7,26.4,19.0,22.4,43.9,346.0,8.32,2.1,10331.15
2024-12-26,26.5,22.2,12.4,28.8,23.4,12.4,21.0,22.4,47.2,353.0,12.46,2.68,21600.0
2024-12-27,26.7,23.1,16.3,29.4,25.9,16.3,23.0,24.3,49.0,21.0,11.48,2.22,21675.58
2024-12-28,25.1,21.3,25.3,26.8,21.8,25.3,23.0,30.1,59.4,23.0,13.38,2.45,34299.93
2024-12-29,24.1,20.4,3.9,24.0,21.6,3.9,18.0,25.8,51.1,359.0,14.63,2.74,32400.0
2024-12-30,25.7,20.1,3.4,27.0,21.9,3.4,9.0,23.3,45.4,345.0,13.77,2.88,23307.62
2024-12-31,22.3,20.7,16.7,23.8,20.7,16.7,18.0,23.2,42.5,341.0,4.69,1.24,0.0
2025-01-01,25.7,21.0,0.0,25.5,20.9,0.0,0.0,25.8,50.8,349.0,15.62,3.77,26871.76
2025-01-02,26.1,21.4,0.1,26.9,22.0,0.1,1.0,24.7,48.6,341.0,11.07,2.98,12705.24
2025-01-03,23.5,21.5,2.0,23.9,22.4,2.0,14.0,28.3,57.2,347.0,7.07,2.09,8058.98
2025-01-04,24.9,19.5,2.6,24.3,19.8,2.6,8.0,27.1,53.6,350.0,17.59,3.65,36260.44
2025-01-05,24.8,19.5,0.0,23.5,19.5,0.0,0.0,29.4,58.3,346.0,16.2,3.71,36376.09
2025-01-06,24.5,20.4,0.0,24.6,21.1,0.0,0.0,23.2,46.4,351.0,16.1,3.28,36000.0
2025-01-07,25.3,18.8,1.1,26.7,20.3,1.1,5.0,16.2,33.8,344.0,14.93,2.81,33396.09
2025-01-08,26.0,18.0,0.2,27.3,19.4,0.2,2.0,19.3,39.2,342.0,18.04,3.36,37049.74
2025-01-09,25.4,19.8,1.1,27.2,22.2,1.1,9.0,21.2,42.8,5.0,17.28,3.24,36000.0
2025-01-10,24.7,21.0,2.1,23.9,20.9,2.1,11.0,29.7,58.0,10.0,16.23,3.75,36379.34
2025-01-11,22.6,19.0,5.3,21.3,18.3,5.3,24.0,30.9,61.2,359.0,14.0,2.85,32400.0
2025-01-12,22.6,18.7,0.5,19.7,17.5,0.5,4.0,33.6,64.8,355.0,16.54,3.92,34076.3
2025-01-13,22.6,17.6,0.0,21.0,16.6,0.0,0.0,26.3,51.8,339.0,11.08,2.65,18030.2
2025-01-14,24.6,20.0,0.0,25.9,20.3,0.0,0.0,19.6,38.2,338.0,8.19,2.26,6938.13
2025-01-15,25.4,21.9,10.7,27.3,22.5,10.7,13.0,26.6,49.3,4.0,8.65,2.08,9511.11
2025-01-16,23.6,20.2,7.9,22.6,20.5,7.9,18.0,30.1,59.8,12.0,10.38,2.21,21287.59
2025-01-17,23.3,19.9,1.8,22.2,20.6,1.8,9.0,25.2,50.0,9.0,11.19,2.87,21239.29
2025-01-18,23.7,18.2,0.5,23.5,19.2,0.5,5.0,23.0,46.8,346.0,15.26,3.07,36000.0
2025-01-19,24.6,17.2,0.0,25.2,17.7,0.0,0.0,21.6,42.1,348.0,19.23,3.56,37450.09
2025-01-20,24.0,15.8,0.3,24.8,16.3,0.3,2.0,19.4,40.3,342.0,17.24,3.2,34649.53
2025-01-21,24.0,16.7,0.0,24.1,16.9,0.0,0.0,16.9,35.6,346.0,18.81,3.52,37278.38
2025-01-22,24.2,14.6,0.1,25.1,14.4,0.1,1.0,15.6,33.1,338.0,15.91,2.91,37028.95
2025-01-23,25.4,14.5,0.0,27.6,14.7,0.0,0.0,13.1,29.2,322.0,20.02,3.59,35903.0
2025-01-24,26.2,14.8,0.0,30.5,15.2,0.0,0.0,13.4,29.2,346.0,20.28,3.62,37687.05
2025-01-25,26.3,18.0,0.0,30.4,19.6,0.0,0.0,14.0,30.6,350.0,19.61,3.54,36292.67
2025-01-26,25.3,18.9,0.9,26.2,21.1,0.9,6.0,23.1,46.4,354.0,18.43,3.42,34283.99
2025-01-27,21.9,18.5,4.0,21.3,18.7,4.0,14.0,27.3,52.9,351.0,10.67,2.09,15570.78
2025-01-28,23.2,17.3,0.6,22.9,17.6,0.6,6.0,26.1,51.8,353.0,18.15,3.31,36161.36
2025-01-29,23.6,17.4,0.8,23.9,18.1,0.8,7.0,27.3,53.6,350.0,19.22,3.34,36821.3
2025-01-30,24.7,17.8,0.2,26.0,19.1,0.2,2.0,19.4,40.0,348.0,18.18,3.27,36382.79
2025-01-31,26.7,16.5,0.0,29.1,17.5,0.0,0.0,16.6,34.2,331.0,18.82,3.5,37177.09
2025-02-01,26.9,17.0,0.0,31.1,18.5,0.0,0.0,13.2,28.8,324.0,21.76,3.99,37330.7
2025-02-02,26.3,16.4,0.0,30.8,17.3,0.0,0.0,12.1,27.0,336.0,21.16,3.86,34670.01
2025-02-03,26.9,19.7,0.5,29.2,22.2,0.5,5.0,23.6,47.5,354.0,18.46,3.48,36281.87
2025-02-04,23.9,20.1,5.6,24.6,21.5,5.6,22.0,24.6,50.8,19.0,13.77,2.62,32357.26
2025-02-05,24.1,18.2,1.5,25.5,20.0,1.5,11.0,18.9,39.2,359.0,17.71,3.13,36615.68
2025-02-06,25.3,16.6,0.5,27.3,17.4,0.5,4.0,16.2,34.6,341.0,20.73,3.73,37647.1
2025-02-07,26.0,16.3,0.2,27.0,17.2,0.2,2.0,25.0,49.7,348.0,18.49,3.42,36569.42
2025-02-08,24.4,20.2,4.3,23.9,20.3,4.3,20.0,31.2,59.8,10.0,18.15,3.44,31547.02
2025-02-09,22.9,19.4,3.0,21.4,19.4,3.0,12.0,27.8,54.4,5.0,10.68,2.53,11844.13
2025-02-10,23.1,19.9,0.6,21.8,20.1,0.6,3.0,25.9,50.4,347.0,10.66,2.69,14640.56
2025-02-11,25.4,21.0,0.0,26.4,21.1,0.0,0.0,19.7,40.3,345.0,10.81,2.67,11791.82
2025-02-12,26.3,21.0,0.1,27.9,23.3,0.1,1.0,22.2,43.6,339.0,10.44,2.22,16905.04
2025-02-13,26.4,21.9,1.3,28.1,24.2,1.3,8.0,24.2,47.5,340.0,15.64,3.17,31770.81
2025-02-14,26.3,22.1,0.6,28.0,24.0,0.6,4.0,22.8,45.4,339.0,9.87,2.25,10800.0
2025-02-15,27.4,21.5,0.5,31.7,25.3,0.5,3.0,14.4,32.4,27.0,19.1,3.56,33246.35
2025-02-16,27.2,21.7,1.8,31.0,25.6,1.8,6.0,17.7,37.8,20.0,20.21,3.7,37096.79
2025-02-17,26.2,21.2,1.6,28.5,24.7,1.6,10.0,22.2,45.4,9.0,19.29,3.58,36963.02
2025-02-18,26.3,20.7,1.0,27.7,23.6,1.0,6.0,23.8,47.5,359.0,16.42,3.12,30531.01
2025-02-19,25.6,21.3,2.7,27.4,24.5,2.7,12.0,19.9,40.7,8.0,14.27,2.63,29577.3
2025-02-20,26.5,21.0,2.4,28.9,24.3,2.4,12.0,21.2,43.2,1.0,18.13,3.41,30912.13
2025-02-21,26.8,22.0,2.8,29.5,24.8,2.8,19.0,21.2,43.9,12.0,18.27,3.36,33857.36
2025-02-22,25.3,22.2,3.7,27.3,25.2,3.7,16.0,20.5,41.0,16.0,9.22,1.84,9640.62
2025-02-23,25.1,22.8,11.3,27.3,25.0,11.3,20.0,22.2,43.2,26.0,6.66,1.39,839.75
2025-02-24,25.2,22.4,16.1,26.1,23.4,16.1,24.0,29.1,57.2,35.0,14.75,2.68,25200.0
2025-02-25,26.0,22.2,2.2,28.5,23.5,2.2,15.0,23.7,47.9,26.0,19.96,3.6,36855.51
2025-02-26,26.0,21.8,3.0,28.3,24.5,3.0,18.0,21.6,42.8,15.0,13.49,2.58,19999.91
2025-02-27,26.6,20.8,1.1,29.7,24.0,1.1,6.0,17.0,34.9,13.0,19.59,3.6,37805.16
2025-02-28,26.9,19.3,0.2,30.5,21.9,0.2,2.0,14.9,32.8,20.0,18.75,3.5,38953.04
2025-03-01,27.8,20.1,0.0,32.5,22.8,0.0,0.0,15.6,33.1,129.0,21.89,4.07,37308.15
2025-03-02,29.1,18.9,0.0,34.7,21.4,0.0,0.0,15.7,33.1,134.0,22.72,4.39,37995.27
2025-03-03,30.0,20.1,0.1,35.4,23.1,0.1,1.0,17.9,36.7,140.0,20.92,4.09,40009.39
2025-03-04,30.4,23.7,0.0,36.9,28.3,0.0,0.0,16.5,35.6,134.0,23.37,4.69,38979.39
2025-03-05,29.9,22.3,0.0,36.0,27.1,0.0,0.0,20.1,42.1,130.0,22.44,4.32,37727.32
2025-03-06,29.5,23.9,0.9,34.8,27.6,0.9,4.0,15.2,33.8,65.0,21.38,4.24,36990.7
2025-03-07,27.8,22.4,0.8,30.1,23.0,0.8,7.0,26.2,52.2,2.0,18.69,4.08,31819.36
2025-03-08,27.4,22.1,0.5,29.3,22.3,0.5,4.0,24.5,49.3,2.0,19.51,4.24,36341.11
2025-03-09,26.6,22.2,3.1,28.0,24.5,3.1,16.0,24.3,49.7,8.0,13.56,2.8,20410.15
2025-03-10,25.8,23.1,2.7,28.2,26.3,2.7,15.0,21.3,42.1,1.0,9.18,1.89,4936.26
2025-03-11,28.4,22.5,0.5,32.6,26.9,0.5,4.0,16.4,34.9,29.0,15.61,3.11,24166.48
2025-03-12,29.6,22.8,0.0,34.9,27.5,0.0,0.0,14.1,32.0,96.0,21.65,4.25,37450.96
2025-03-13,29.7,22.9,0.2,35.0,27.8,0.2,1.0,14.3,32.8,113.0,22.19,4.37,38451.62
2025-03-14,30.4,22.2,0.0,35.6,26.2,0.0,0.0,15.7,35.3,136.0,23.64,4.73,38560.3
2025-03-15,31.3,22.0,0.0,37.9,26.0,0.0,0.0,16.4,36.0,133.0,23.34,4.75,39272.75
2025-03-16,29.3,23.7,1.0,33.6,25.4,1.0,8.0,18.5,40.3,25.0,20.93,4.3,35799.83
2025-03-17,25.6,22.8,2.3,27.0,24.2,2.3,7.0,21.1,44.3,349.0,9.39,2.59,3743.74
2025-03-18,25.9,21.8,2.0,26.8,21.8,2.0,15.0,26.8,51.5,360.0,14.91,3.14,27520.81
2025-03-19,25.2,20.5,0.9,24.3,20.5,0.9,8.0,31.3,61.2,354.0,14.29,3.47,16380.98
2025-03-20,24.1,20.6,0.2,23.3,20.4,0.2,2.0,29.7,57.2,349.0,10.63,3.07,6069.19
2025-03-21,26.5,21.0,0.0,26.5,21.0,0.0,0.0,26.7,54.0,356.0,18.4,4.51,27040.11
2025-03-22,26.5,19.9,0.2,27.7,20.5,0.2,2.0,23.1,47.2,357.0,17.31,3.69,28207.71
2025-03-23,26.6,20.5,1.1,27.9,23.3,1.1,9.0,20.5,42.5,10.0,18.14,3.67,38772.17
2025-03-24,28.0,18.3,0.0,30.5,20.3,0.0,0.0,17.8,39.2,360.0,24.85,4.83,41312.76
2025-03-25,28.7,17.5,0.0,32.5,19.1,0.0,0.0,15.3,34.6,147.0,25.38,5.02,41358.88
2025-03-26,30.7,17.6,0.0,35.1,19.3,0.0,0.0,20.1,42.1,147.0,24.88,5.06,41404.69
2025-03-27,32.7,20.2,0.0,37.5,23.5,0.0,0.0,21.8,44.6,145.0,24.68,5.49,39787.79
2025-03-28,32.5,22.6,0.0,37.5,27.5,0.0,0.0,19.7,41.4,135.0,24.37,5.36,41495.22
2025-03-29,30.5,23.9,1.6,35.2,29.2,1.6,9.0,17.3,40.3,86.0,22.87,4.68,39878.93
2025-03-30,30.3,24.0,1.2,33.4,25.8,1.2,7.0,23.8,50.0,16.0,22.47,4.71,40629.53
2025-03-31,28.6,23.8,0.0,29.3,24.7,0.0,0.0,27.1,55.1,357.0,19.25,4.89,37779.75
2025-04-01,26.6,22.0,0.1,25.9,23.1,0.1,1.0,29.7,58.3,356.0,11.26,3.3,15904.47
2025-04-02,25.9,21.6,0.0,26.3,22.3,0.0,0.0,24.4,49.0,357.0,10.89,3.08,5498.38
2025-04-03,28.2,21.9,0.0,29.1,24.4,0.0,0.0,22.9,46.8,2.0,17.25,3.92,32455.7
2025-04-04,28.5,20.5,0.4,31.1,23.3,0.4,2.0,13.2,31.0,39.0,16.52,3.5,31938.56
2025-04-05,30.9,19.5,0.0,34.9,21.9,0.0,0.0,17.4,38.9,115.0,24.53,4.99,41664.25
2025-04-06,30.5,23.2,0.1,33.7,27.9,0.1,1.0,18.2,40.3,35.0,19.83,4.29,36734.52
2025-04-07,30.3,22.8,0.8,33.9,27.3,0.8,5.0,18.0,40.0,29.0,20.16,4.3,38068.37
2025-04-08,31.2,23.9,0.3,34.9,28.6,0.3,3.0,16.4,38.2,42.0,21.71,4.66,37636.4
2025-04-09,32.4,23.3,0.0,36.3,28.3,0.0,0.0,18.1,40.7,122.0,22.96,5.0,40407.3
2025-04-10,33.1,23.3,0.0,37.9,27.9,0.0,0.0,17.4,37.4,151.0,21.33,4.88,40230.41
2025-04-11,33.5,23.4,0.1,38.4,28.4,0.1,1.0,21.3,43.9,145.0,23.64,5.4,41195.35
2025-04-12,35.8,24.4,0.1,41.2,29.6,0.1,1.0,19.6,43.2,146.0,23.76,5.68,41559.54
2025-04-13,31.1,24.6,0.3,32.5,26.0,0.3,2.0,25.3,51.5,9.0,19.3,4.76,40351.94
2025-04-14,30.6,23.9,0.3,33.6,25.8,0.3,2.0,19.0,42.1,9.0,23.78,5.55,41322.2
2025-04-15,30.9,22.2,0.0,34.4,25.3,0.0,0.0,17.4,39.2,31.0,23.06,5.06,41688.89
2025-04-16,30.9,21.9,0.0,35.0,24.8,0.0,0.0,17.2,39.6,120.0,24.49,5.21,41448.57
2025-04-17,34.3,23.3,0.0,39.7,27.8,0.0,0.0,20.9,45.0,147.0,23.14,5.34,41329.3
2025-04-18,34.9,24.5,0.1,40.4,30.1,0.1,1.0,21.5,45.0,139.0,24.47,5.67,41759.65
2025-04-19,33.0,25.1,0.0,38.2,30.9,0.0,0.0,23.3,49.0,136.0,23.98,5.33,41767.07
2025-04-20,33.6,23.0,0.0,37.6,27.8,0.0,0.0,20.1,44.3,142.0,25.89,5.81,41774.65
2025-04-21,33.8,23.7,0.0,38.3,28.8,0.0,0.0,19.3,42.5,136.0,25.13,5.65,41782.42
2025-04-22,33.9,24.0,0.1,38.4,29.2,0.1,1.0,21.2,45.7,147.0,25.07,5.74,41790.38
2025-04-23,34.5,22.6,0.0,39.5,27.3,0.0,0.0,21.7,45.7,138.0,24.58,5.66,41798.55
2025-04-24,35.5,23.7,0.0,40.2,28.1,0.0,0.0,22.2,46.1,136.0,24.88,5.75,41806.94
2025-04-25,37.1,25.2,2.4,43.1,29.5,2.4,3.0,18.4,45.0,175.0,22.94,5.33,37930.26
2025-04-26,32.4,25.2,0.7,37.3,31.8,0.7,3.0,18.8,41.8,118.0,23.77,5.13,38224.41
2025-04-27,33.0,23.7,0.0,37.4,28.7,0.0,0.0,16.3,37.8,125.0,25.18,5.6,41833.52
2025-04-28,33.3,23.9,0.2,37.8,28.1,0.2,2.0,18.5,40.7,118.0,25.64,5.68,41842.88
2025-04-29,32.4,24.0,0.4,36.3,29.1,0.4,2.0,18.1,41.0,37.0,23.79,5.23,39981.62
2025-04-30,32.0,23.7,0.5,36.1,28.2,0.5,5.0,18.5,41.0,46.0,22.73,4.95,41619.11
2025-05-01,27.3,25.1,,32.9,30.8,,2.0,4.9,12.6,,,,
2025-05-02,,,,,,,0.0,,,,,,
