precip_hours,tmax,radiation_sum,tmin,evapo_et0,wind_dir_dominant,apparent_tmax,date,prcp,rain_sum,wind_gusts_max,wind_speed_max,apparent_tmin,sunshine_duration,latitude,longitude
0.0000,31.4000,21.3300,21.9000,4.6600,95.0000,35.4000,2022-01-18,0.0000,0.0000,36.7000,16.6000,24.3000,38210.8900,10.5417,107.2428
0.0000,30.7000,20.1500,21.6000,4.4000,100.0000,34.8000,2022-01-19,0.0000,0.0000,32.8000,14.8000,24.5000,38447.9700,10.5417,107.2428
5.0000,30.0000,20.4700,20.8000,4.4000,97.0000,34.6000,2022-01-20,0.9000,0.9000,29.9000,13.8000,22.9000,38223.1400,10.5417,107.2428
0.0000,31.5000,20.6300,22.1000,4.6100,98.0000,35.3000,2022-01-21,0.0000,0.0000,38.9000,18.4000,24.6000,38670.7300,10.5417,107.2428
0.0000,31.0000,21.1900,21.9000,4.5200,102.0000,34.6000,2022-01-22,0.0000,0.0000,41.8000,18.1000,24.9000,38643.2700,10.5417,107.2428
0.0000,29.6000,20.8700,22.9000,4.2700,110.0000,33.2000,2022-01-23,0.0000,0.0000,33.1000,13.7000,26.2000,38570.1400,10.5417,107.2428
6.0000,30.8000,20.2200,22.8000,4.2200,106.0000,35.7000,2022-01-24,1.4000,1.4000,28.1000,12.5000,27.0000,38198.1900,10.5417,107.2428
4.0000,29.9000,17.5100,22.9000,3.7400,95.0000,33.5000,2022-01-25,3.0000,3.0000,37.1000,17.2000,27.2000,38063.2300,10.5417,107.2428
6.0000,31.3000,20.2200,22.0000,4.2500,95.0000,37.1000,2022-01-26,2.7000,2.7000,34.2000,15.9000,25.5000,38748.4100,10.5417,107.2428
2.0000,33.1000,20.7600,21.7000,4.3600,104.0000,37.3000,2022-01-27,0.2000,0.2000,39.6000,16.4000,26.0000,36097.9100,10.5417,107.2428
2.0000,31.9000,20.2800,22.0000,4.3000,221.0000,35.8000,2022-01-28,0.2000,0.2000,34.9000,15.5000,25.9000,36091.2900,10.5417,107.2428
5.0000,29.4000,19.2000,22.7000,3.9000,166.0000,34.4000,2022-01-29,1.4000,1.4000,27.7000,11.6000,26.9000,38725.0600,10.5417,107.2428
4.0000,29.6000,20.6200,21.8000,4.2600,108.0000,34.1000,2022-01-30,0.8000,0.8000,35.6000,15.6000,26.3000,38350.4600,10.5417,107.2428
0.0000,30.1000,22.7100,23.9000,5.0800,95.0000,32.1000,2022-01-31,0.0000,0.0000,51.1000,23.6000,26.3000,38874.0200,10.5417,107.2428
0.0000,31.3000,22.6400,23.8000,5.5700,92.0000,33.0000,2022-02-01,0.0000,0.0000,48.2000,22.3000,26.1000,38898.0700,10.5417,107.2428
0.0000,31.7000,22.8000,23.9000,5.5500,93.0000,34.8000,2022-02-02,0.0000,0.0000,42.1000,19.9000,25.9000,39022.1700,10.5417,107.2428
0.0000,32.5000,22.3600,23.2000,5.2100,92.0000,35.9000,2022-02-03,0.0000,0.0000,46.4000,21.9000,26.2000,39045.6200,10.5417,107.2428
3.0000,31.9000,22.4000,23.1000,5.2300,86.0000,35.1000,2022-02-04,0.3000,0.3000,46.8000,22.3000,26.3000,39068.6200,10.5417,107.2428
1.0000,32.4000,22.2400,22.7000,5.2900,80.0000,36.4000,2022-02-05,0.1000,0.1000,49.0000,22.8000,25.3000,39091.1300,10.5417,107.2428
0.0000,31.8000,22.3300,22.4000,5.2000,84.0000,35.1000,2022-02-06,0.0000,0.0000,49.0000,23.6000,24.5000,38298.5800,10.5417,107.2428
0.0000,32.0000,22.3200,22.7000,5.3300,89.0000,35.0000,2022-02-07,0.0000,0.0000,49.0000,22.7000,26.0000,38930.0600,10.5417,107.2428
1.0000,32.3000,22.2000,24.8000,5.7400,90.0000,35.2000,2022-02-08,0.1000,0.1000,50.8000,23.5000,26.8000,38847.3200,10.5417,107.2428
0.0000,31.8000,22.2700,24.5000,5.5800,88.0000,34.6000,2022-02-09,0.0000,0.0000,50.4000,23.5000,26.6000,38247.2800,10.5417,107.2428
0.0000,31.7000,22.3200,24.3000,5.5800,86.0000,35.0000,2022-02-10,0.0000,0.0000,54.4000,25.5000,26.8000,39195.1000,10.5417,107.2428
0.0000,31.6000,22.8500,23.6000,5.5600,91.0000,34.5000,2022-02-11,0.0000,0.0000,54.7000,26.3000,26.9000,38797.3400,10.5417,107.2428
0.0000,31.7000,17.1800,24.8000,4.5400,90.0000,34.5000,2022-02-12,0.0000,0.0000,46.1000,21.5000,27.0000,27617.3400,10.5417,107.2428
4.0000,30.5000,20.9400,24.7000,4.7300,96.0000,33.3000,2022-02-13,1.5000,1.5000,54.7000,24.5000,27.5000,38933.7000,10.5417,107.2428
1.0000,32.0000,22.4000,24.9000,5.3000,92.0000,35.1000,2022-02-14,0.1000,0.1000,54.4000,25.6000,27.9000,37516.7800,10.5417,107.2428
2.0000,31.1000,22.6700,24.7000,5.2200,92.0000,33.3000,2022-02-15,0.6000,0.6000,58.3000,27.2000,27.4000,39388.5900,10.5417,107.2428
0.0000,30.7000,22.8400,24.6000,5.1500,95.0000,33.4000,2022-02-16,0.0000,0.0000,51.1000,23.2000,27.7000,39404.4300,10.5417,107.2428
0.0000,30.7000,22.5800,24.3000,4.9300,99.0000,34.5000,2022-02-17,0.0000,0.0000,45.4000,21.7000,27.4000,39527.4400,10.5417,107.2428
0.0000,31.0000,23.5300,24.4000,5.1100,98.0000,34.5000,2022-02-18,0.0000,0.0000,49.3000,22.8000,28.0000,39542.5700,10.5417,107.2428
3.0000,31.1000,20.9800,23.8000,4.4500,117.0000,36.0000,2022-02-19,0.4000,0.4000,33.1000,13.0000,28.9000,39139.0900,10.5417,107.2428
3.0000,30.2000,18.1900,24.5000,4.1100,105.0000,34.3000,2022-02-20,0.3000,0.3000,37.4000,17.1000,28.1000,35582.7500,10.5417,107.2428
2.0000,31.9000,21.6900,23.1000,4.7800,99.0000,37.3000,2022-02-21,1.9000,1.9000,36.4000,14.8000,27.7000,39583.8000,10.5417,107.2428
6.0000,30.7000,20.6100,23.0000,4.3200,115.0000,35.5000,2022-02-22,1.0000,1.0000,30.6000,11.6000,27.6000,38702.8300,10.5417,107.2428
5.0000,32.1000,21.7900,23.2000,4.7600,108.0000,37.0000,2022-02-23,0.9000,0.9000,32.0000,12.4000,27.8000,35326.5500,10.5417,107.2428
0.0000,32.3000,19.4000,23.3000,4.4000,73.0000,36.6000,2022-02-24,0.0000,0.0000,38.2000,13.6000,27.8000,26675.9200,10.5417,107.2428
0.0000,32.4000,21.3400,21.5000,5.3400,78.0000,34.5000,2022-02-25,0.0000,0.0000,57.6000,25.2000,24.5000,40199.5600,10.5417,107.2428
0.0000,32.8000,24.2100,23.7000,6.0900,84.0000,35.7000,2022-02-26,0.0000,0.0000,51.8000,23.8000,25.6000,40352.6200,10.5417,107.2428
0.0000,32.2000,24.3300,24.2000,6.1100,89.0000,34.4000,2022-02-27,0.0000,0.0000,57.2000,27.3000,25.4000,40388.9300,10.5417,107.2428
0.0000,32.3000,24.4400,24.2000,6.0800,88.0000,34.8000,2022-02-28,0.0000,0.0000,58.0000,27.4000,26.1000,40425.1800,10.5417,107.2428
0.0000,32.5000,20.8700,24.2000,5.4900,94.0000,35.9000,2022-03-01,0.0000,0.0000,44.6000,19.7000,26.7000,30816.9800,10.5417,107.2428
0.0000,30.7000,11.1500,24.2000,3.5400,90.0000,33.4000,2022-03-02,0.0000,0.0000,37.4000,17.4000,26.3000,20803.5000,10.5417,107.2428
3.0000,32.6000,23.3500,24.2000,5.6600,96.0000,36.3000,2022-03-03,0.7000,0.7000,42.5000,19.6000,27.2000,40533.2800,10.5417,107.2428
0.0000,33.3000,24.0300,24.3000,5.7700,95.0000,37.2000,2022-03-04,0.0000,0.0000,47.5000,21.6000,27.0000,40523.0200,10.5417,107.2428
0.0000,32.2000,23.7100,24.7000,5.5900,97.0000,35.3000,2022-03-05,0.0000,0.0000,47.5000,21.7000,27.4000,40604.4800,10.5417,107.2428
0.0000,31.6000,24.0900,24.9000,5.6100,97.0000,34.5000,2022-03-06,0.0000,0.0000,50.0000,22.9000,27.6000,40457.6600,10.5417,107.2428
0.0000,31.6000,22.4500,24.5000,5.3100,97.0000,35.0000,2022-03-07,0.0000,0.0000,50.4000,22.9000,26.4000,38918.3600,10.5417,107.2428
0.0000,31.6000,24.6900,23.6000,6.0000,95.0000,34.9000,2022-03-08,0.0000,0.0000,49.3000,23.0000,25.3000,40712.0100,10.5417,107.2428
2.0000,31.9000,23.5700,23.7000,5.7700,97.0000,36.0000,2022-03-09,0.3000,0.3000,42.8000,19.5000,25.1000,40748.0900,10.5417,107.2428
0.0000,31.0000,21.8700,23.0000,5.1400,103.0000,34.9000,2022-03-10,0.0000,0.0000,45.0000,19.5000,24.7000,40079.8500,10.5417,107.2428
0.0000,34.4500,24.3200,21.4000,5.6700,106.0000,38.3000,2022-03-11,0.0000,0.0000,38.5000,16.3000,24.0000,40820.4500,10.5417,107.2428
1.0000,33.0000,14.9800,22.7000,3.7800,93.0000,37.2000,2022-03-12,0.1000,0.1000,38.2000,16.5000,26.7000,21908.7000,10.5417,107.2428
0.0000,32.3000,24.5700,25.4000,6.0500,94.0000,35.0000,2022-03-13,0.0000,0.0000,56.2000,26.1000,27.7000,40469.2800,10.5417,107.2428
0.0000,32.3000,23.5200,25.4000,5.5500,101.0000,36.2000,2022-03-14,0.0000,0.0000,45.7000,20.3000,28.3000,40929.0500,10.5417,107.2428
0.0000,32.7000,24.3800,25.1000,5.4200,105.0000,36.9000,2022-03-15,0.0000,0.0000,40.7000,17.4000,28.9000,40965.1700,10.5417,107.2428
0.0000,32.5000,24.2300,24.7000,5.4200,107.0000,36.6000,2022-03-16,0.0000,0.0000,38.2000,15.9000,28.8000,39961.9400,10.5417,107.2428
0.0000,32.2000,23.5400,24.3000,5.2000,112.0000,35.8000,2022-03-17,0.0000,0.0000,36.7000,15.4000,28.9000,41037.1300,10.5417,107.2428
2.0000,32.6000,23.0500,24.6000,5.0300,125.0000,37.6000,2022-03-18,0.2000,0.2000,38.2000,16.0000,29.7000,40559.8400,10.5417,107.2428
0.0000,33.0000,24.7900,22.9000,5.4400,110.0000,37.4000,2022-03-19,0.0000,0.0000,42.5000,17.8000,27.5000,41108.5700,10.5417,107.2428
3.0000,31.5000,21.4800,24.7000,4.7400,101.0000,35.7000,2022-03-20,1.7000,1.7000,44.3000,19.7000,29.1000,36000.7000,10.5417,107.2428
10.0000,30.7000,22.6300,24.2000,4.7900,110.0000,34.7000,2022-03-21,3.4000,3.4000,49.3000,23.7000,27.9000,39213.6000,10.5417,107.2428
9.0000,31.5000,19.8000,25.3000,4.2100,113.0000,36.1000,2022-03-22,1.8000,1.8000,41.4000,18.3000,29.9000,33629.3800,10.5417,107.2428
2.0000,31.7000,23.5200,24.6000,4.9400,110.0000,37.5000,2022-03-23,0.2000,0.2000,36.7000,15.3000,29.8000,41167.7100,10.5417,107.2428
3.0000,31.7000,23.6600,25.5000,5.1300,111.0000,36.5000,2022-03-24,0.4000,0.4000,40.7000,17.7000,30.1000,41283.5200,10.5417,107.2428
3.0000,32.5000,24.7500,25.4000,5.4000,113.0000,37.8000,2022-03-25,0.3000,0.3000,38.5000,16.6000,30.1000,41317.6500,10.5417,107.2428
4.0000,33.3000,24.5300,24.2000,5.4300,121.0000,38.9000,2022-03-26,0.4000,0.4000,30.2000,12.2000,29.4000,41351.8100,10.5417,107.2428
4.0000,33.4000,22.6700,25.6000,4.9600,151.0000,39.3000,2022-03-27,3.8000,3.8000,33.5000,14.3000,30.9000,41385.9900,10.5417,107.2428
5.0000,34.1000,22.7000,23.5000,5.1500,117.0000,39.3000,2022-03-28,3.0000,3.0000,34.2000,12.8000,28.6000,41294.2500,10.5417,107.2428
5.0000,34.4500,22.3400,23.7000,5.0400,85.0000,39.2000,2022-03-29,8.3000,8.3000,40.3000,18.0000,29.0000,39650.4000,10.5417,107.2428
10.0000,33.6000,19.8200,24.3000,4.4700,335.0000,37.8000,2022-03-30,10.2000,10.2000,32.8000,13.3000,28.2000,31761.0500,10.5417,107.2428
19.0000,28.2000,13.3600,24.2000,2.7900,202.0000,32.5000,2022-03-31,24.6000,24.6000,29.2000,12.6000,29.5000,20803.5000,10.5417,107.2428
19.0000,28.4000,16.5300,23.2000,3.3000,115.0000,32.7000,2022-04-01,22.9000,22.9000,40.7000,19.0000,27.5000,30231.6900,10.5417,107.2428
2.0000,30.8000,24.0900,24.7000,5.1100,94.0000,35.4000,2022-04-02,0.2000,0.2000,42.5000,19.6000,28.8000,41589.9800,10.5417,107.2428
4.0000,31.0000,22.0600,22.7000,4.5200,302.0000,37.9000,2022-04-03,1.1000,1.1000,28.8000,11.6000,26.4000,41623.6100,10.5417,107.2428
5.0000,31.4000,22.7400,22.6000,4.7100,39.0000,37.4000,2022-04-04,6.4000,6.4000,35.3000,10.4000,27.0000,39735.5500,10.5417,107.2428
10.0000,30.4000,20.9200,22.6000,4.2400,67.0000,34.7000,2022-04-05,19.5000,19.5000,45.4000,18.1000,26.9000,41062.5000,10.5417,107.2428
7.0000,31.2000,22.6200,22.8000,4.6500,108.0000,37.9000,2022-04-06,2.3000,2.3000,24.8000,10.7000,27.2000,41485.1400,10.5417,107.2428
4.0000,28.9000,11.3200,23.2000,2.4000,31.0000,34.2000,2022-04-07,2.0000,2.0000,20.5000,7.9000,27.7000,20803.5000,10.5417,107.2428
4.0000,30.9000,20.9300,23.2000,4.2400,142.0000,37.7000,2022-04-08,2.6000,2.6000,25.9000,9.6000,27.9000,41500.6000,10.5417,107.2428
8.0000,31.0000,22.2300,22.7000,4.6400,326.0000,36.7000,2022-04-09,1.3000,1.3000,25.2000,11.8000,27.2000,40037.1000,10.5417,107.2428
5.0000,30.0000,22.9900,23.8000,4.7800,126.0000,36.3000,2022-04-10,1.0000,1.0000,29.2000,13.8000,28.5000,40624.0900,10.5417,107.2428
2.0000,30.1000,23.7100,24.7000,4.9400,123.0000,34.9000,2022-04-11,0.6000,0.6000,32.4000,13.5000,28.6000,41884.8400,10.5417,107.2428
4.0000,30.9000,22.9500,23.9000,4.7500,165.0000,37.4000,2022-04-12,0.6000,0.6000,27.0000,10.5000,28.8000,41916.2000,10.5417,107.2428
4.0000,31.4000,21.8800,23.6000,4.5600,189.0000,37.7000,2022-04-13,1.5000,1.5000,31.0000,13.8000,29.0000,41947.1600,10.5417,107.2428
9.0000,32.1000,23.3900,24.1000,4.9000,181.0000,39.3000,2022-04-14,11.7000,11.7000,31.3000,13.3000,28.7000,41750.5100,10.5417,107.2428
7.0000,31.8000,20.7300,24.0000,4.3500,149.0000,38.2000,2022-04-15,9.4000,9.4000,30.6000,13.3000,28.9000,41652.0000,10.5417,107.2428
13.0000,30.9000,20.3900,24.4000,4.1800,124.0000,36.2000,2022-04-16,8.6000,8.6000,29.9000,12.2000,29.5000,39323.2400,10.5417,107.2428
5.0000,31.3000,23.3900,24.9000,5.1300,100.0000,36.3000,2022-04-17,3.9000,3.9000,38.5000,17.3000,30.0000,42068.8600,10.5417,107.2428
0.0000,32.2000,24.5100,26.2000,5.9400,92.0000,35.9000,2022-04-18,0.0000,0.0000,47.5000,22.0000,29.4000,42090.7600,10.5417,107.2428
0.0000,34.4500,24.2600,25.4000,5.7900,92.0000,39.6000,2022-04-19,0.0000,0.0000,36.0000,15.8000,28.8000,42092.5200,10.5417,107.2428
2.0000,33.3000,22.9800,26.0000,5.5500,92.0000,37.5000,2022-04-20,2.1000,2.1000,49.3000,22.2000,29.6000,42094.4700,10.5417,107.2428
1.0000,32.9000,25.3300,25.9000,6.0500,96.0000,36.3000,2022-04-21,0.6000,0.6000,47.9000,21.6000,29.9000,42096.6400,10.5417,107.2428
0.0000,33.4000,24.9800,26.1000,5.9400,96.0000,37.1000,2022-04-22,0.0000,0.0000,46.4000,20.6000,30.0000,42099.0400,10.5417,107.2428
2.0000,34.0000,24.4400,26.1000,5.6900,101.0000,38.2000,2022-04-23,1.4000,1.4000,41.0000,18.2000,30.7000,42101.7000,10.5417,107.2428
6.0000,33.6000,22.7000,25.9000,5.1200,108.0000,38.7000,2022-04-24,1.3000,1.3000,37.1000,16.3000,31.3000,41619.9200,10.5417,107.2428
2.0000,33.0000,23.9600,25.7000,5.3400,120.0000,38.1000,2022-04-25,0.2000,0.2000,38.2000,16.4000,31.4000,42107.8800,10.5417,107.2428
6.0000,33.1000,21.6100,25.1000,4.8400,154.0000,38.5000,2022-04-26,1.2000,1.2000,32.8000,12.8000,30.7000,42111.4500,10.5417,107.2428
5.0000,34.4500,23.6200,25.5000,5.3100,159.0000,41.6000,2022-04-27,0.9000,0.9000,33.1000,13.5000,31.2000,42115.3600,10.5417,107.2428
4.0000,33.5000,21.7800,26.4000,5.0800,120.0000,37.6000,2022-04-28,1.0000,1.0000,43.2000,19.0000,31.8000,34750.5000,10.5417,107.2428
21.0000,26.8500,10.0350,23.8000,1.5650,354.0000,32.3000,2022-04-29,24.6000,24.6000,22.3000,7.8000,28.9000,20803.5000,10.5417,107.2428
20.0000,28.3000,14.8200,23.9000,2.9400,112.0000,33.3000,2022-04-30,23.7000,23.7000,36.7000,17.0000,28.1000,26634.8100,10.5417,107.2428
15.0000,30.1000,19.5300,24.8000,3.9600,143.0000,35.9000,2022-05-01,5.3000,5.3000,30.6000,12.9000,30.4000,35332.7900,10.5417,107.2428
18.0000,30.7000,22.5900,24.3000,4.5600,128.0000,37.6000,2022-05-02,5.2000,5.2000,31.3000,13.8000,29.7000,40847.0900,10.5417,107.2428
17.0000,29.8000,17.3300,23.8000,3.6200,110.0000,34.4000,2022-05-03,9.7000,9.7000,31.0000,13.6000,28.3000,37801.0600,10.5417,107.2428
8.0000,31.0000,22.5300,23.4000,4.6600,6.0000,37.5000,2022-05-04,1.4000,1.4000,27.7000,14.7000,28.2000,37571.4300,10.5417,107.2428
5.0000,30.5000,24.1700,23.6000,4.9700,95.0000,35.1000,2022-05-05,0.6000,0.6000,48.2000,23.2000,28.6000,42161.6200,10.5417,107.2428
12.0000,30.4000,22.0200,24.4000,4.6200,96.0000,35.6000,2022-05-06,1.6000,1.6000,42.5000,19.6000,28.1000,38093.1100,10.5417,107.2428
5.0000,31.1000,22.0700,26.4000,5.0400,93.0000,34.8000,2022-05-07,1.4000,1.4000,52.6000,24.5000,29.8000,39293.0200,10.5417,107.2428
15.0000,28.4000,13.2700,25.8000,2.9100,98.0000,32.3000,2022-05-08,11.7000,11.7000,43.2000,19.1000,29.4000,20803.5000,10.5417,107.2428
7.0000,30.4000,20.5500,25.8000,4.4700,101.0000,34.4000,2022-05-09,2.2000,2.2000,43.6000,20.6000,29.9000,40992.2100,10.5417,107.2428
7.0000,31.5000,22.1000,25.7000,4.6200,96.0000,37.8000,2022-05-10,1.8000,1.8000,36.0000,15.3000,30.3000,41668.0400,10.5417,107.2428
4.0000,31.3000,21.8300,25.9000,4.5000,115.0000,38.0000,2022-05-11,3.1000,3.1000,29.2000,10.8000,31.3000,41671.4600,10.5417,107.2428
10.0000,31.7000,20.9600,25.0000,4.4000,229.0000,37.9000,2022-05-12,9.4000,9.4000,25.2000,11.0000,30.3000,39600.0000,10.5417,107.2428
12.0000,32.1000,22.8300,25.0000,4.7000,212.0000,39.3000,2022-05-13,4.5000,4.5000,33.1000,14.2000,31.3000,41270.9200,10.5417,107.2428
12.0000,31.2000,20.6800,25.4000,4.2700,157.0000,38.0000,2022-05-14,5.4000,5.4000,26.6000,10.2000,32.0000,41107.6400,10.5417,107.2428
15.0000,32.5000,22.7600,25.7000,4.7500,187.0000,39.9000,2022-05-15,7.9000,7.9000,30.2000,13.1000,31.6000,41275.7200,10.5417,107.2428
12.0000,30.1000,17.3400,24.2000,3.4700,221.0000,36.4000,2022-05-16,16.8000,16.8000,34.9000,14.9000,29.1000,29648.8700,10.5417,107.2428
19.0000,30.1000,14.1700,23.6000,2.8900,96.0000,36.4000,2022-05-17,16.9000,16.9000,27.0000,10.5000,28.6000,25943.8800,10.5417,107.2428
15.0000,30.3000,16.6800,24.1000,3.3900,125.0000,36.3000,2022-05-18,12.2000,12.2000,22.7000,10.0000,29.4000,34837.4100,10.5417,107.2428
23.0000,29.0000,15.4900,24.2000,3.1200,146.0000,34.8000,2022-05-19,16.2000,16.2000,26.3000,10.5000,29.8000,28035.4000,10.5417,107.2428
13.0000,30.4000,17.3800,24.0000,3.6500,290.0000,36.0000,2022-05-20,14.7000,14.7000,25.2000,10.1000,29.8000,33702.2800,10.5417,107.2428
15.0000,31.5000,18.3900,23.7000,3.6900,242.0000,38.3000,2022-05-21,15.7000,15.7000,36.0000,14.8000,28.4000,31631.7500,10.5417,107.2428
18.0000,30.0000,15.5600,24.8000,3.0800,248.0000,35.2000,2022-05-22,24.6000,24.6000,38.5000,17.7000,29.6000,25200.0000,10.5417,107.2428
16.0000,30.0000,20.1100,24.8000,4.0900,246.0000,34.7000,2022-05-23,4.8000,4.8000,47.2000,19.1000,29.4000,37197.8400,10.5417,107.2428
7.0000,31.7000,21.7600,24.8000,4.5300,253.0000,37.7000,2022-05-24,3.2000,3.2000,38.2000,14.5000,30.0000,40845.9300,10.5417,107.2428
12.0000,31.9000,19.8800,25.5000,4.1800,283.0000,38.2000,2022-05-25,6.5000,6.5000,33.8000,13.8000,30.7000,29157.0400,10.5417,107.2428
11.0000,32.0000,20.1100,24.3000,4.1900,307.0000,38.3000,2022-05-26,9.8000,9.8000,37.4000,15.3000,29.6000,33719.1800,10.5417,107.2428
19.0000,29.6000,11.8400,24.5000,2.3800,258.0000,35.1000,2022-05-27,24.6000,24.6000,33.8000,14.6000,28.7000,20803.5000,10.5417,107.2428
9.0000,29.8000,11.4600,24.2000,2.4000,261.0000,35.2000,2022-05-28,8.2000,8.2000,37.8000,16.8000,29.0000,20803.5000,10.5417,107.2428
16.0000,28.5000,13.2000,24.2000,2.6500,251.0000,32.8000,2022-05-29,12.6000,12.6000,42.5000,15.3000,29.1000,20803.5000,10.5417,107.2428
10.0000,28.8000,13.3600,24.4000,2.7500,245.0000,33.7000,2022-05-30,7.9000,7.9000,34.6000,14.8000,29.6000,20803.5000,10.5417,107.2428
13.0000,32.0000,23.1500,23.7000,4.8100,267.0000,39.2000,2022-05-31,9.6000,9.6000,25.2000,13.8000,28.9000,42465.7700,10.5417,107.2428
13.0000,29.7000,18.9000,23.5000,3.7900,149.0000,35.9000,2022-06-01,7.1000,7.1000,29.9000,12.5000,28.5000,40356.5000,10.5417,107.2428
15.0000,30.1000,20.2100,23.6000,3.9600,205.0000,36.6000,2022-06-02,22.4000,22.4000,33.8000,15.4000,28.1000,39600.0000,10.5417,107.2428
8.0000,30.8000,18.7300,23.0000,3.7000,245.0000,36.6000,2022-06-03,9.2000,9.2000,40.0000,15.5000,27.9000,29112.3000,10.5417,107.2428
8.0000,30.1000,20.2900,23.2000,4.0200,254.0000,36.9000,2022-06-04,12.5000,12.5000,32.0000,16.3000,27.9000,36000.0000,10.5417,107.2428
2.0000,31.9000,24.8500,22.4000,5.1900,269.0000,37.4000,2022-06-05,0.4000,0.4000,32.8000,13.4000,26.3000,42544.8800,10.5417,107.2428
11.0000,31.8000,22.3700,25.2000,4.5300,265.0000,38.8000,2022-06-06,9.9000,9.9000,31.7000,13.0000,30.4000,42560.5400,10.5417,107.2428
4.0000,32.1000,20.6000,23.6000,4.2900,294.0000,38.8000,2022-06-07,6.6000,6.6000,31.0000,14.7000,28.6000,33352.7100,10.5417,107.2428
2.0000,33.3000,24.3600,23.5000,5.1800,316.0000,40.0000,2022-06-08,0.7000,0.7000,28.8000,12.0000,28.4000,42591.2500,10.5417,107.2428
3.0000,34.3000,24.0000,24.4000,5.1200,312.0000,41.6000,2022-06-09,3.4000,3.4000,22.7000,9.0000,29.9000,42606.2000,10.5417,107.2428
9.0000,32.5000,23.5100,23.9000,4.8400,287.0000,40.2000,2022-06-10,6.8000,6.8000,33.8000,15.8000,28.6000,42620.8000,10.5417,107.2428
5.0000,32.8000,23.4600,23.2000,4.9200,282.0000,40.4000,2022-06-11,10.7000,10.7000,24.5000,9.7000,27.9000,42635.0000,10.5417,107.2428
8.0000,31.6000,22.1500,22.7000,4.5400,208.0000,39.1000,2022-06-12,5.1000,5.1000,29.2000,12.2000,27.3000,42648.8200,10.5417,107.2428
7.0000,32.0000,24.1300,23.9000,5.0100,239.0000,38.5000,2022-06-13,3.0000,3.0000,28.1000,13.1000,29.1000,42662.8100,10.5417,107.2428
4.0000,31.7000,23.7800,24.6000,5.0300,205.0000,38.7000,2022-06-14,0.8000,0.8000,28.1000,12.4000,30.2000,42677.0100,10.5417,107.2428
5.0000,32.9000,23.5500,25.2000,5.0300,175.0000,40.3000,2022-06-15,1.8000,1.8000,28.8000,11.2000,31.0000,42691.3500,10.5417,107.2428
7.0000,31.1000,21.1900,24.0000,4.4100,151.0000,38.0000,2022-06-16,6.1000,6.1000,25.6000,10.0000,28.8000,42705.7800,10.5417,107.2428
7.0000,32.3000,22.2800,24.0000,4.6900,88.0000,40.0000,2022-06-17,1.0000,1.0000,23.0000,9.3000,29.4000,42720.2200,10.5417,107.2428
6.0000,33.1000,22.3200,24.3000,4.7700,292.0000,40.0000,2022-06-18,6.1000,6.1000,25.2000,9.8000,29.3000,42061.5300,10.5417,107.2428
9.0000,32.2000,22.4100,24.3000,4.7400,241.0000,39.0000,2022-06-19,1.6000,1.6000,32.8000,12.6000,29.8000,42748.9000,10.5417,107.2428
6.0000,32.3000,22.8800,23.6000,4.8100,231.0000,38.7000,2022-06-20,2.2000,2.2000,29.2000,12.5000,28.6000,42763.0000,10.5417,107.2428
9.0000,31.2000,21.7400,24.2000,4.4500,222.0000,37.8000,2022-06-21,13.6000,13.6000,34.2000,17.3000,28.1000,36573.3800,10.5417,107.2428
10.0000,31.0000,16.7800,24.4000,3.5900,180.0000,36.2000,2022-06-22,11.6000,11.6000,27.0000,11.9000,29.4000,30083.1200,10.5417,107.2428
14.0000,31.0000,20.9400,23.6000,4.3200,188.0000,37.3000,2022-06-23,12.6000,12.6000,28.1000,12.3000,28.9000,39087.8800,10.5417,107.2428
14.0000,31.0000,21.9300,23.2000,4.5600,202.0000,38.7000,2022-06-24,11.4000,11.4000,31.7000,16.1000,28.0000,42667.3800,10.5417,107.2428
9.0000,30.6000,21.9600,22.8000,4.5100,132.0000,37.7000,2022-06-25,3.0000,3.0000,29.9000,13.7000,27.3000,40251.3900,10.5417,107.2428
11.0000,30.9000,21.6600,24.8000,4.4600,159.0000,38.3000,2022-06-26,2.6000,2.6000,28.1000,12.2000,30.3000,36401.3400,10.5417,107.2428
11.0000,31.7000,23.6100,25.4000,4.9200,220.0000,38.4000,2022-06-27,6.0000,6.0000,25.6000,9.6000,30.6000,42366.0900,10.5417,107.2428
6.0000,30.9000,20.0500,23.7000,4.1600,296.0000,36.1000,2022-06-28,5.1000,5.1000,33.1000,16.5000,27.4000,41238.9100,10.5417,107.2428
9.0000,32.8000,19.0900,25.1000,4.0500,278.0000,38.5000,2022-06-29,14.1000,14.1000,41.8000,18.9000,29.5000,32274.5100,10.5417,107.2428
13.0000,30.2000,15.7400,25.7000,3.3200,255.0000,35.8000,2022-06-30,21.4000,21.4000,46.4000,18.1000,30.6000,22449.6200,10.5417,107.2428
10.0000,29.2000,11.7800,25.4000,2.6300,252.0000,34.0000,2022-07-01,3.0000,3.0000,39.6000,14.7000,29.8000,20803.5000,10.5417,107.2428
10.0000,29.9000,17.5000,25.1000,3.5800,244.0000,34.8000,2022-07-02,6.8000,6.8000,49.0000,18.1000,30.4000,37450.6400,10.5417,107.2428
9.0000,30.8000,21.2400,25.1000,4.3000,252.0000,37.0000,2022-07-03,3.9000,3.9000,42.5000,18.9000,30.3000,42901.5500,10.5417,107.2428
