wind_speed_max,wind_gusts_max,prcp,tmin,date,apparent_tmin,evapo_et0,sunshine_duration,wind_dir_dominant,rain_sum,radiation_sum,tmax,precip_hours,apparent_tmax,latitude,longitude
21.5000,42.8000,2.0000,20.5000,2024-01-14,23.4000,3.2100,35096.3600,359.0000,2.0000,15.7300,26.3000,10.0000,27.0000,13.7820,109.2190
22.2000,44.6000,3.7000,20.4000,2024-01-15,22.7000,3.0500,36379.8600,358.0000,3.7000,15.2800,25.5000,17.0000,26.4000,13.7820,109.2190
21.5000,43.9000,2.2000,20.1000,2024-01-16,22.3000,3.2200,36379.6000,356.0000,2.2000,16.9600,26.2000,13.0000,27.4000,13.7820,109.2190
19.2000,40.7000,3.8000,20.2000,2024-01-17,22.6000,2.9900,36487.4300,2.0000,3.8000,16.0900,25.7000,15.0000,27.7000,13.7820,109.2190
13.6000,29.5000,0.9000,20.1000,2024-01-18,22.8000,2.7400,36234.8200,6.0000,0.9000,14.0500,26.3000,8.0000,28.5000,13.7820,109.2190
14.6000,32.0000,0.5000,19.8000,2024-01-19,22.3000,3.1100,36410.6200,358.0000,0.5000,16.3400,26.9000,4.0000,29.9000,13.7820,109.2190
14.0000,31.0000,0.1000,19.6000,2024-01-20,21.9000,3.3600,36946.7800,354.0000,0.1000,17.7800,26.8000,1.0000,29.9000,13.7820,109.2190
16.5000,35.3000,0.4000,18.9000,2024-01-21,20.6000,3.3400,37019.0000,354.0000,0.4000,17.1800,26.4000,3.0000,28.0000,13.7820,109.2190
16.6000,34.6000,1.4000,19.4000,2024-01-22,21.3000,3.1500,36649.6000,353.0000,1.4000,16.4000,26.6000,7.0000,28.6000,13.7820,109.2190
21.9000,45.4000,10.2000,20.4000,2024-01-23,22.3000,2.5800,30689.1900,359.0000,10.2000,14.2800,24.8000,19.0000,26.0000,13.7820,109.2190
25.4000,50.4000,11.0000,21.0000,2024-01-24,22.0000,2.1300,16765.6900,24.0000,11.0000,10.1600,23.8000,22.0000,24.4000,13.7820,109.2190
24.3000,48.2000,2.5000,21.5000,2024-01-25,22.4000,3.4100,32920.3200,34.0000,2.5000,15.2400,25.8000,13.0000,26.8000,13.7820,109.2190
25.3000,50.4000,3.6000,20.6000,2024-01-26,22.3000,3.3800,36628.1200,28.0000,3.6000,17.1700,25.6000,11.0000,26.6000,13.7820,109.2190
21.0000,43.2000,2.0000,20.8000,2024-01-27,22.5000,3.5800,36370.8100,24.0000,2.0000,17.9300,25.9000,11.0000,27.5000,13.7820,109.2190
20.1000,41.8000,1.4000,19.5000,2024-01-28,21.6000,3.6700,36723.7100,19.0000,1.4000,18.9800,26.1000,9.0000,27.8000,13.7820,109.2190
17.9000,37.1000,4.0000,20.1000,2024-01-29,22.6000,2.7300,35390.9800,8.0000,4.0000,14.6500,25.1000,12.0000,26.9000,13.7820,109.2190
12.8000,28.4000,0.2000,19.2000,2024-01-30,21.7000,2.9800,33963.0000,350.0000,0.2000,15.9000,26.1000,2.0000,28.6000,13.7820,109.2190
12.0000,27.0000,0.6000,19.1000,2024-01-31,21.6000,2.7200,33162.1800,35.0000,0.6000,14.4100,26.2000,5.0000,29.5000,13.7820,109.2190
11.9000,27.0000,0.1000,20.0000,2024-02-01,22.9000,3.5900,33408.0000,112.0000,0.1000,19.0400,27.1000,1.0000,31.0000,13.7820,109.2190
14.8000,32.4000,0.0000,20.7000,2024-02-02,24.1000,3.3600,36693.7400,121.0000,0.0000,18.0000,27.3000,0.0000,31.3000,13.7820,109.2190
13.0000,29.5000,0.0000,20.4000,2024-02-03,23.5000,3.6100,33366.1400,74.0000,0.0000,19.0800,27.9000,0.0000,32.3000,13.7820,109.2190
14.2000,31.3000,0.0000,19.9000,2024-02-04,22.8000,3.7200,37459.8900,139.0000,0.0000,20.0000,28.2000,0.0000,33.0000,13.7820,109.2190
13.3000,29.2000,0.1000,21.7000,2024-02-05,25.9000,3.7000,34855.6100,134.0000,0.1000,19.1800,28.3000,1.0000,33.3000,13.7820,109.2190
14.9000,32.0000,0.0000,21.1000,2024-02-06,24.6000,3.7900,36830.4300,111.0000,0.0000,19.7000,28.7000,0.0000,33.6000,13.7820,109.2190
14.6000,32.0000,0.4000,22.4000,2024-02-07,26.3000,3.2900,34453.0600,134.0000,0.4000,16.8600,28.3000,3.0000,32.9000,13.7820,109.2190
14.3000,32.4000,0.2000,21.5000,2024-02-08,25.5000,3.5800,37674.5600,120.0000,0.2000,18.5800,28.0000,2.0000,32.1000,13.7820,109.2190
15.5000,33.1000,2.3000,21.6000,2024-02-09,24.8000,3.3400,36924.1300,10.0000,2.3000,16.9300,27.3000,10.0000,30.9000,13.7820,109.2190
22.8000,45.7000,3.3000,21.2000,2024-02-10,21.9000,2.3900,16969.9200,357.0000,3.3000,11.2900,24.3000,15.0000,25.1000,13.7820,109.2190
24.4000,48.6000,4.3000,20.1000,2024-02-11,21.6000,3.5000,35667.5500,6.0000,4.3000,19.2200,25.1000,22.0000,26.6000,13.7820,109.2190
23.9000,49.3000,0.6000,20.9000,2024-02-12,22.0000,3.5000,32077.4900,7.0000,0.6000,15.9200,25.1000,5.0000,25.3000,13.7820,109.2190
17.0000,35.3000,0.4000,19.0000,2024-02-13,20.7000,3.2000,32557.3000,357.0000,0.4000,16.3700,26.6000,4.0000,29.3000,13.7820,109.2190
15.0000,31.7000,4.6000,21.3000,2024-02-14,24.9000,2.5700,32189.4500,25.0000,4.6000,13.1400,26.1000,15.0000,28.4000,13.7820,109.2190
15.7000,33.5000,0.3000,20.0000,2024-02-15,22.9000,2.8900,34663.8600,29.0000,0.3000,14.9700,26.9000,2.0000,30.2000,13.7820,109.2190
18.6000,39.2000,1.4000,20.8000,2024-02-16,24.1000,3.8100,37441.1500,18.0000,1.4000,20.1200,27.3000,6.0000,30.3000,13.7820,109.2190
13.7000,31.0000,0.4000,20.0000,2024-02-17,22.6000,3.5000,38325.9600,82.0000,0.4000,18.8500,27.1000,4.0000,30.8000,13.7820,109.2190
16.1000,34.6000,0.0000,20.3000,2024-02-18,23.3000,3.9500,37831.2000,152.0000,0.0000,20.5000,28.4000,0.0000,33.2000,13.7820,109.2190
17.9000,37.8000,0.2000,20.8000,2024-02-19,24.2000,4.0700,37291.5800,138.0000,0.2000,21.0100,29.2000,2.0000,34.7000,13.7820,109.2190
17.5000,36.7000,0.0000,21.2000,2024-02-20,25.0000,4.3800,37535.7200,145.0000,0.0000,22.4800,29.9000,0.0000,35.3000,13.7820,109.2190
18.1000,37.4000,0.7000,22.1000,2024-02-21,26.3000,3.7500,34585.3500,141.0000,0.7000,19.5400,29.2000,3.0000,34.2000,13.7820,109.2190
14.6000,33.1000,0.0000,21.3000,2024-02-22,25.0000,4.5200,36391.2300,146.0000,0.0000,22.6500,30.1000,0.0000,35.2000,13.7820,109.2190
14.1000,32.0000,0.8000,21.9000,2024-02-23,26.0000,3.9100,34054.8900,85.0000,0.8000,19.8500,29.0000,7.0000,33.9000,13.7820,109.2190
17.3000,36.7000,0.4000,21.3000,2024-02-24,24.5000,4.4500,38739.1200,25.0000,0.4000,22.5100,28.4000,3.0000,32.0000,13.7820,109.2190
21.4000,45.4000,0.0000,21.4000,2024-02-25,25.0000,4.0900,37873.5800,4.0000,0.0000,20.1900,27.9000,0.0000,30.2000,13.7820,109.2190
19.3000,41.4000,1.3000,21.4000,2024-02-26,24.5000,2.5700,15811.6213,349.0000,1.3000,10.8800,27.6000,7.0000,29.0000,13.7820,109.2190
19.4000,41.0000,3.3000,22.5000,2024-02-27,26.3000,3.0800,31950.1900,23.0000,3.3000,15.9600,27.5000,17.0000,30.2000,13.7820,109.2190
15.3000,33.8000,0.6000,21.5000,2024-02-28,24.9000,3.9400,36656.8200,17.0000,0.6000,20.2800,27.9000,5.0000,31.1000,13.7820,109.2190
13.7000,31.3000,0.0000,20.7000,2024-02-29,24.0000,4.1300,39454.2900,56.0000,0.0000,21.2500,28.6000,0.0000,33.2000,13.7820,109.2190
18.4000,40.3000,1.5000,21.9000,2024-03-01,25.9000,3.6900,35216.0300,15.0000,1.5000,19.1800,27.6000,11.0000,30.7000,13.7820,109.2190
21.1000,43.2000,9.8000,21.7000,2024-03-02,25.5000,2.5000,19728.5100,3.0000,9.8000,12.8300,26.3000,20.0000,28.3000,13.7820,109.2190
16.5000,36.4000,2.7000,21.4000,2024-03-03,25.2000,3.4100,33854.2900,40.0000,2.7000,17.9600,27.2000,14.0000,30.2000,13.7820,109.2190
18.7000,38.9000,0.0000,19.5000,2024-03-04,22.1000,4.4100,40379.2300,149.0000,0.0000,22.8300,29.3000,0.0000,33.9000,13.7820,109.2190
20.9000,42.8000,0.0000,20.5000,2024-03-05,23.5000,4.6000,40321.0500,143.0000,0.0000,23.5400,31.0000,0.0000,37.6000,13.7820,109.2190
17.9000,37.4000,0.0000,22.3000,2024-03-06,27.0000,4.5300,36962.8200,126.0000,0.0000,22.2900,32.3000,0.0000,40.2000,13.7820,109.2190
15.2000,35.3000,0.2000,22.8000,2024-03-07,27.8000,4.0100,33065.6100,79.0000,0.2000,20.1500,29.8000,2.0000,35.0000,13.7820,109.2190
16.7000,37.1000,1.4000,22.7000,2024-03-08,27.1000,4.1300,39751.6400,33.0000,1.4000,21.3700,28.6000,9.0000,32.6000,13.7820,109.2190
14.2000,33.1000,0.4000,21.5000,2024-03-09,25.2000,4.1100,37379.9600,35.0000,0.4000,20.4400,29.5000,3.0000,33.7000,13.7820,109.2190
15.5000,34.9000,1.1000,22.4000,2024-03-10,26.9000,4.3300,37565.0700,49.0000,1.1000,22.5400,28.9000,11.0000,33.7000,13.7820,109.2190
17.9000,39.2000,2.3000,22.5000,2024-03-11,26.8000,4.0100,37380.8400,24.0000,2.3000,20.7500,28.5000,13.0000,32.6000,13.7820,109.2190
16.6000,36.0000,0.5000,22.2000,2024-03-12,25.8000,4.6200,38794.9400,6.0000,0.5000,23.3800,29.1000,5.0000,32.9000,13.7820,109.2190
15.5000,34.9000,1.0000,21.5000,2024-03-13,25.2000,3.8400,32936.1600,101.0000,1.0000,19.6100,28.7000,7.0000,33.4000,13.7820,109.2190
15.8000,35.6000,0.2000,21.9000,2024-03-14,26.0000,4.6100,37974.6000,130.0000,0.2000,23.0100,29.8000,2.0000,34.5000,13.7820,109.2190
16.2000,36.4000,0.1000,21.2000,2024-03-15,25.0000,4.7300,37917.5400,127.0000,0.1000,24.0000,29.6000,1.0000,34.2000,13.7820,109.2190
15.4000,34.2000,0.0000,21.5000,2024-03-16,25.4000,4.7200,37988.6300,123.0000,0.0000,23.3600,30.6000,0.0000,35.4000,13.7820,109.2190
14.0000,32.4000,0.0000,21.0000,2024-03-17,24.6000,4.7200,37919.7300,125.0000,0.0000,23.1600,30.4000,0.0000,35.1000,13.7820,109.2190
15.0000,34.9000,0.0000,22.6000,2024-03-18,27.3000,4.7100,36635.4200,124.0000,0.0000,23.2400,30.3000,0.0000,35.3000,13.7820,109.2190
16.1000,36.4000,1.8000,22.3000,2024-03-19,26.5000,4.5000,39361.2900,46.0000,1.8000,21.9200,29.4000,6.0000,33.3000,13.7820,109.2190
22.7000,46.8000,3.5000,22.5000,2024-03-20,26.3000,3.6800,34032.7500,19.0000,3.5000,18.4400,28.1000,14.0000,30.8000,13.7820,109.2190
19.6000,41.8000,4.6000,22.3000,2024-03-21,25.7000,3.6500,35444.2300,24.0000,4.6000,18.8500,27.7000,16.0000,31.1000,13.7820,109.2190
17.4000,37.1000,0.0000,20.7000,2024-03-22,24.2000,4.7200,41229.1200,140.0000,0.0000,23.6700,29.7000,0.0000,33.8000,13.7820,109.2190
18.1000,40.3000,0.3000,21.1000,2024-03-23,24.9000,4.6800,38776.9300,143.0000,0.3000,23.1400,30.3000,2.0000,34.9000,13.7820,109.2190
18.9000,41.4000,0.2000,22.1000,2024-03-24,26.6000,4.7400,41218.2700,140.0000,0.2000,23.3100,31.0000,2.0000,35.6000,13.7820,109.2190
17.2000,37.8000,0.0000,23.3000,2024-03-25,28.0000,4.9200,41368.9800,127.0000,0.0000,24.1100,30.9000,0.0000,36.1000,13.7820,109.2190
15.5000,35.3000,0.3000,22.6000,2024-03-26,27.1000,4.8400,40242.7100,82.0000,0.3000,23.1100,30.9000,3.0000,36.0000,13.7820,109.2190
16.3000,37.1000,1.3000,23.5000,2024-03-27,28.6000,4.6400,37221.7100,60.0000,1.3000,22.4100,31.1000,9.0000,35.9000,13.7820,109.2190
14.7000,34.2000,0.0000,22.2000,2024-03-28,26.5000,4.6200,37813.5200,128.0000,0.0000,21.5800,32.2000,0.0000,38.3000,13.7820,109.2190
15.9000,34.2000,0.0000,24.4000,2024-03-29,29.9000,4.2600,35777.6500,115.0000,0.0000,19.3000,32.4000,0.0000,37.3000,13.7820,109.2190
17.1000,38.2000,0.0000,23.5000,2024-03-30,28.3000,4.9700,37865.1100,133.0000,0.0000,23.2600,32.4000,0.0000,38.3000,13.7820,109.2190
19.6000,42.1000,0.0000,23.9000,2024-03-31,28.9000,4.9900,38266.9500,144.0000,0.0000,22.5000,33.1000,0.0000,38.8000,13.7820,109.2190
19.9000,41.8000,0.0000,24.6000,2024-04-01,29.9000,5.1800,39635.7100,139.0000,0.0000,22.8000,34.1000,0.0000,40.4000,13.7820,109.2190
22.0000,46.4000,0.0000,24.7000,2024-04-02,30.1000,5.2700,40944.3400,138.0000,0.0000,23.1200,33.3000,0.0000,39.3000,13.7820,109.2190
22.7000,47.9000,0.0000,25.9000,2024-04-03,30.6000,5.5400,41660.7900,144.0000,0.0000,23.9800,33.9000,0.0000,39.7000,13.7820,109.2190
21.0000,45.0000,0.2000,25.1000,2024-04-04,30.6000,5.4700,41684.3800,140.0000,0.2000,24.4600,33.6000,2.0000,39.3000,13.7820,109.2190
21.0000,45.4000,0.1000,24.2000,2024-04-05,28.8000,5.1200,41689.4700,141.0000,0.1000,22.8700,31.8000,1.0000,36.3000,13.7820,109.2190
19.7000,43.6000,0.0000,21.1000,2024-04-06,24.6000,5.6100,41103.0900,141.0000,0.0000,25.8800,32.5000,0.0000,36.4000,13.7820,109.2190
21.0000,45.7000,0.0000,24.7000,2024-04-07,30.0000,5.4100,41469.8600,137.0000,0.0000,25.3000,32.5000,0.0000,37.6000,13.7820,109.2190
19.5000,43.2000,0.0000,24.9000,2024-04-08,30.0000,5.4500,41704.4900,127.0000,0.0000,25.2600,32.8000,0.0000,38.4000,13.7820,109.2190
15.5000,35.3000,0.1000,24.9000,2024-04-09,30.7000,4.8700,34577.7300,70.0000,0.1000,22.2700,31.7000,1.0000,36.4000,13.7820,109.2190
15.8000,37.1000,0.1000,24.3000,2024-04-10,29.5000,5.4300,39149.2400,38.0000,0.1000,24.6400,32.0000,1.0000,36.1000,13.7820,109.2190
16.9000,38.2000,0.3000,23.3000,2024-04-11,27.2000,5.3400,38989.8300,35.0000,0.3000,23.8900,33.2000,3.0000,37.2000,13.7820,109.2190
16.5000,38.5000,0.5000,24.7000,2024-04-12,29.7000,4.9700,36993.2700,66.0000,0.5000,22.8100,32.1000,5.0000,37.1000,13.7820,109.2190
17.4000,38.5000,0.0000,23.9000,2024-04-13,29.1000,5.1500,41730.5200,124.0000,0.0000,23.6300,32.9000,0.0000,38.0000,13.7820,109.2190
19.2000,41.8000,0.0000,23.1000,2024-04-14,27.6000,5.7100,41736.1500,140.0000,0.0000,25.0600,33.8000,0.0000,38.1000,13.7820,109.2190
20.0000,44.3000,0.0000,23.3000,2024-04-15,28.1000,5.7200,41742.0000,142.0000,0.0000,25.7600,33.6000,0.0000,38.1000,13.7820,109.2190
18.8000,42.5000,0.0000,23.6000,2024-04-16,28.3000,5.6200,41748.1100,137.0000,0.0000,25.5100,33.1000,0.0000,38.1000,13.7820,109.2190
20.9000,45.7000,0.0000,24.1000,2024-04-17,29.2000,5.7100,41754.4900,146.0000,0.0000,25.0600,33.5000,0.0000,38.6000,13.7820,109.2190
21.9000,46.4000,0.0000,24.0000,2024-04-18,29.4000,5.5100,41761.1900,141.0000,0.0000,23.7100,34.8000,0.0000,39.9000,13.7820,109.2190
22.4000,47.9000,0.1000,25.5000,2024-04-19,31.7000,5.8100,41580.2300,144.0000,0.1000,23.8400,34.9000,1.0000,40.3000,13.7820,109.2190
22.8000,48.6000,0.1000,25.8000,2024-04-20,31.4000,5.7400,41583.4400,146.0000,0.1000,23.8500,34.5000,1.0000,39.7000,13.7820,109.2190
21.1000,45.7000,0.0000,26.9000,2024-04-21,32.3000,5.7500,41586.7500,146.0000,0.0000,22.6400,35.7000,0.0000,41.8000,13.7820,109.2190
21.9000,47.2000,0.0000,25.8000,2024-04-22,31.3000,5.8500,41791.6600,139.0000,0.0000,24.4500,34.9000,0.0000,40.5000,13.7820,109.2190
21.9000,46.4000,0.0000,26.1000,2024-04-23,32.1000,5.9700,41593.6500,142.0000,0.0000,24.5100,35.6000,0.0000,41.3000,13.7820,109.2190
21.7000,47.2000,0.0000,26.8000,2024-04-24,33.5000,5.9100,41808.8900,134.0000,0.0000,25.3900,35.2000,0.0000,41.9000,13.7820,109.2190
20.9000,46.1000,0.1000,26.5000,2024-04-25,32.5000,5.9300,41817.8800,144.0000,0.1000,24.0800,36.0000,1.0000,42.2000,13.7820,109.2190
20.1000,45.7000,0.0000,26.6000,2024-04-26,33.1000,5.5100,41827.1200,142.0000,0.0000,21.9400,36.4000,0.0000,41.9000,13.7820,109.2190
22.2000,47.2000,0.0000,27.2000,2024-04-27,32.6000,6.0900,41891.6400,145.0000,0.0000,24.2900,37.7000,0.0000,44.2000,13.7820,109.2190
21.2000,45.7000,0.0000,27.6000,2024-04-28,33.8000,6.3800,41846.3600,145.0000,0.0000,24.4600,36.8000,0.0000,42.2000,13.7820,109.2190
23.7000,50.4000,0.0000,27.0000,2024-04-29,32.7000,6.1900,41982.3100,142.0000,0.0000,25.6400,36.1000,0.0000,42.0000,13.7820,109.2190
23.1000,48.6000,0.0000,25.4000,2024-04-30,31.3000,6.4100,41990.9900,145.0000,0.0000,24.9900,37.5000,0.0000,43.0000,13.7820,109.2190
23.3000,49.7000,0.0000,27.3000,2024-05-01,33.5000,5.9300,41999.8100,145.0000,0.0000,23.8600,37.8000,0.0000,43.9000,13.7820,109.2190
21.9000,46.8000,0.3000,27.3000,2024-05-02,33.7000,5.5000,41928.0000,139.0000,0.3000,23.1600,34.2000,3.0000,39.7000,13.7820,109.2190
19.5000,43.6000,0.0000,25.8000,2024-05-03,32.1000,5.6700,42018.0200,128.0000,0.0000,25.3200,33.9000,0.0000,39.3000,13.7820,109.2190
15.1000,34.9000,2.5000,26.9000,2024-05-04,33.5000,4.0700,30199.5700,146.0000,2.5000,16.7100,33.9000,3.0000,39.0000,13.7820,109.2190
19.6000,42.5000,0.7000,25.9000,2024-05-05,32.7000,5.4600,41921.9400,142.0000,0.7000,22.9600,34.9000,1.0000,40.6000,13.7820,109.2190
16.6000,37.8000,0.2000,26.4000,2024-05-06,32.7000,5.8100,41933.8000,126.0000,0.2000,24.9300,34.0000,2.0000,38.3000,13.7820,109.2190
15.2000,36.4000,0.3000,25.9000,2024-05-07,32.3000,5.6000,41970.5800,88.0000,0.3000,25.4700,33.0000,3.0000,38.2000,13.7820,109.2190
16.3000,37.8000,3.6000,25.7000,2024-05-08,31.5000,5.0300,41958.3400,50.0000,3.6000,23.0300,32.4000,14.0000,37.4000,13.7820,109.2190
16.9000,38.2000,4.0000,25.9000,2024-05-09,31.8000,5.5000,41971.0100,49.0000,4.0000,24.6600,33.1000,8.0000,37.6000,13.7820,109.2190
17.0000,38.9000,1.5000,25.5000,2024-05-10,31.5000,5.3000,41983.9600,57.0000,1.5000,24.1400,32.8000,10.0000,38.3000,13.7820,109.2190
15.6000,36.7000,0.1000,25.6000,2024-05-11,31.2000,5.6200,42010.6600,100.0000,0.1000,25.1800,34.0000,1.0000,40.1000,13.7820,109.2190
16.4000,37.8000,0.3000,25.9000,2024-05-12,32.3000,5.5600,42294.8600,125.0000,0.3000,24.7900,33.9000,3.0000,39.6000,13.7820,109.2190
16.3000,37.8000,0.1000,25.7000,2024-05-13,31.8000,5.6200,42091.3100,81.0000,0.1000,24.8300,34.1000,1.0000,39.8000,13.7820,109.2190
15.1000,34.6000,5.4000,26.3000,2024-05-14,32.6000,4.3200,40065.0400,61.0000,5.4000,19.6200,31.9000,11.0000,36.8000,13.7820,109.2190
15.9000,40.0000,1.1000,26.7000,2024-05-15,32.8000,5.5700,42053.9600,75.0000,1.1000,24.0000,34.4000,9.0000,40.1000,13.7820,109.2190
15.4000,36.0000,2.0000,26.0000,2024-05-16,32.0000,5.1800,41556.0900,57.0000,2.0000,23.4100,32.7000,11.0000,38.6000,13.7820,109.2190
13.5000,31.3000,7.4000,26.2000,2024-05-17,32.6000,4.0700,34985.5600,67.0000,7.4000,18.7600,32.9000,7.0000,38.8000,13.7820,109.2190
13.4000,32.8000,11.6000,25.7000,2024-05-18,31.7000,4.4200,28996.9300,162.0000,11.6000,19.8000,33.9000,11.0000,40.0000,13.7820,109.2190
12.4000,29.5000,0.2000,25.6000,2024-05-19,31.9000,5.0300,36000.0000,219.0000,0.2000,20.8100,35.7000,2.0000,41.2000,13.7820,109.2190
13.3000,29.2000,1.8000,26.9000,2024-05-20,32.3000,5.2500,40427.2000,192.0000,1.8000,22.2100,36.7000,3.0000,44.2000,13.7820,109.2190
12.7000,32.4000,15.0500,25.6000,2024-05-21,30.8000,3.9800,27471.2100,333.0000,15.0500,18.6400,33.6000,13.0000,40.9000,13.7820,109.2190
12.2000,29.2000,5.4000,24.9000,2024-05-22,31.0000,4.6400,37567.6400,121.0000,5.4000,22.4500,32.2000,7.0000,40.5000,13.7820,109.2190
11.7000,29.2000,6.4000,25.2000,2024-05-23,31.5000,3.6800,29129.0800,207.0000,6.4000,17.6100,31.6000,8.0000,38.6000,13.7820,109.2190
15.0000,32.8000,0.4000,25.2000,2024-05-24,31.2000,5.2900,41675.2500,127.0000,0.4000,24.9500,33.0000,3.0000,40.2000,13.7820,109.2190
13.7000,30.2000,0.0000,25.1000,2024-05-25,30.8000,5.4700,42403.1500,130.0000,0.0000,25.5400,33.0000,0.0000,40.2000,13.7820,109.2190
17.8000,37.4000,0.0000,25.1000,2024-05-26,30.8000,5.5100,42810.7200,162.0000,0.0000,24.4600,34.9000,0.0000,42.9000,13.7820,109.2190
15.0000,32.0000,0.2000,26.4000,2024-05-27,31.6000,5.9100,41717.9800,201.0000,0.2000,24.5800,37.4000,2.0000,44.9000,13.7820,109.2190
16.6000,37.4000,0.2000,28.4000,2024-05-28,33.1000,5.9100,42496.3100,256.0000,0.2000,23.0400,37.3000,1.0000,42.0000,13.7820,109.2190
16.2000,35.6000,1.4000,28.7000,2024-05-29,33.4000,3.6600,15811.6213,263.0000,1.4000,11.5000,34.6000,3.0000,38.3000,13.7820,109.2190
15.8000,29.2000,15.0000,26.3000,2024-05-30,29.9000,2.2900,15811.6213,238.0000,15.0000,7.9800,32.0000,12.0000,36.8000,13.7820,109.2190
12.6000,27.7000,0.0000,26.1000,2024-05-31,31.5000,3.5000,15811.6213,232.0000,0.0000,13.6900,34.3000,0.0000,38.6000,13.7820,109.2190
17.0000,34.9000,0.4000,26.0000,2024-06-01,30.9000,5.6000,40578.2300,219.0000,0.4000,23.8900,35.9000,2.0000,42.1000,13.7820,109.2190
8.5000,23.4000,0.1000,27.2000,2024-06-02,31.6000,5.3800,42537.5400,232.0000,0.1000,22.6400,36.9000,1.0000,43.3000,13.7820,109.2190
13.6000,36.4000,1.7000,27.2000,2024-06-03,31.9000,6.0300,43046.6300,248.0000,1.7000,24.5700,37.0000,3.0000,42.7000,13.7820,109.2190
12.6000,31.0000,0.0000,26.5000,2024-06-04,30.9000,6.1100,42769.1200,225.0000,0.0000,24.7000,37.8000,0.0000,43.9000,13.7820,109.2190
12.0000,28.8000,11.4000,26.8000,2024-06-05,32.0000,5.2900,42983.1000,224.0000,11.4000,22.5300,37.4000,3.0000,44.8000,13.7820,109.2190
13.0000,29.9000,6.7000,26.5000,2024-06-06,31.6000,5.6300,40051.1700,255.0000,6.7000,24.1700,37.8000,5.0000,44.2000,13.7820,109.2190
15.1000,37.1000,3.0000,26.2000,2024-06-07,32.3000,5.3600,42436.7000,231.0000,3.0000,23.6700,36.7000,4.0000,43.8000,13.7820,109.2190
18.8000,41.4000,14.7000,25.6000,2024-06-08,30.9000,5.1300,40481.0200,217.0000,14.7000,23.6700,35.7000,5.0000,43.1000,13.7820,109.2190
18.4000,41.0000,10.0000,25.3000,2024-06-09,30.7000,5.0400,42858.4000,217.0000,10.0000,22.7400,35.5000,6.0000,42.2000,13.7820,109.2190
15.3000,31.7000,1.0000,25.6000,2024-06-10,30.9000,5.4000,42367.6800,219.0000,1.0000,22.7800,35.3000,6.0000,39.9000,13.7820,109.2190
18.2000,39.2000,0.0000,26.2000,2024-06-11,30.9000,6.2400,42066.9200,227.0000,0.0000,25.3500,37.0000,0.0000,40.4000,13.7820,109.2190
16.5000,39.6000,0.1000,27.3000,2024-06-12,31.3000,6.4900,43006.7700,243.0000,0.1000,25.2400,37.5000,1.0000,42.0000,13.7820,109.2190
16.6000,38.2000,0.4000,27.4000,2024-06-13,31.6000,6.5600,43118.8500,242.0000,0.4000,24.5800,38.5000,1.0000,42.9000,13.7820,109.2190
25.0000,51.5000,0.4000,27.7000,2024-06-14,32.1000,6.3800,43229.5600,205.0000,0.4000,24.8900,38.6000,2.0000,45.4000,13.7820,109.2190
16.6000,37.8000,0.4000,27.5000,2024-06-15,32.4000,5.8600,43149.1800,162.0000,0.4000,24.3600,37.7000,1.0000,44.7000,13.7820,109.2190
18.7000,41.4000,0.4000,27.0000,2024-06-16,32.7000,5.5500,42880.4800,150.0000,0.4000,23.4400,36.3000,1.0000,42.6000,13.7820,109.2190
21.5000,43.9000,0.1000,27.3000,2024-06-17,32.0000,6.2400,43083.2300,185.0000,0.1000,24.5800,38.1000,1.0000,44.3000,13.7820,109.2190
13.7000,33.5000,0.3000,28.0000,2024-06-18,32.5000,5.9600,43096.5800,245.0000,0.3000,23.4100,37.5000,3.0000,42.7000,13.7820,109.2190
15.8000,38.2000,1.9000,28.1000,2024-06-19,32.4000,6.0500,41822.4200,263.0000,1.9000,23.4800,38.4000,4.0000,43.7000,13.7820,109.2190
13.0000,29.9000,6.9000,27.0000,2024-06-20,31.7000,4.6600,42090.0800,268.0000,6.9000,19.8000,34.3000,9.0000,40.7000,13.7820,109.2190
13.5000,29.9000,0.4000,26.7000,2024-06-21,31.7000,3.7100,27671.1200,295.0000,0.4000,15.4900,33.4000,2.0000,38.4000,13.7820,109.2190
17.4000,39.6000,13.1000,25.7000,2024-06-22,31.1000,4.5400,36699.0700,215.0000,13.1000,20.4000,34.1000,10.0000,40.9000,13.7820,109.2190
16.1000,40.0000,4.7000,25.7000,2024-06-23,31.7000,4.1200,25809.3800,234.0000,4.7000,18.0500,33.9000,7.0000,39.0000,13.7820,109.2190
13.8000,38.9000,0.2000,25.7000,2024-06-24,30.6000,5.1100,39551.1400,248.0000,0.2000,22.2400,33.9000,2.0000,38.8000,13.7820,109.2190
15.6000,36.0000,3.7000,25.5000,2024-06-25,30.6000,5.0400,38045.3800,183.0000,3.7000,21.6500,34.4000,5.0000,40.3000,13.7820,109.2190
14.9000,34.2000,10.2000,25.5000,2024-06-26,31.6000,4.8600,41635.8300,126.0000,10.2000,23.7600,31.9000,13.0000,39.0000,13.7820,109.2190
15.6000,36.4000,0.9000,25.3000,2024-06-27,31.5000,4.6400,42926.1600,126.0000,0.9000,23.0300,30.6000,4.0000,37.3000,13.7820,109.2190
19.9000,40.0000,0.3000,25.1000,2024-06-28,31.0000,5.3200,42849.5100,147.0000,0.3000,24.7400,32.2000,3.0000,38.1000,13.7820,109.2190
