wind_dir_dominant,apparent_tmax,radiation_sum,prcp,wind_gusts_max,evapo_et0,precip_hours,tmin,date,sunshine_duration,wind_speed_max,rain_sum,apparent_tmin,tmax,latitude,longitude
42.0000,16.4000,19.1100,0.0000,28.1000,3.2800,0.0000,7.2000,2022-02-24,36552.3200,13.3000,0.0000,4.0000,18.3000,21.1861,106.0763
64.0000,20.0000,19.2100,0.0000,22.0000,3.2300,0.0000,7.8000,2022-02-25,36000.0000,11.0000,0.0000,5.5000,19.6000,21.1861,106.0763
51.0000,22.3000,15.9400,0.0000,21.2000,2.9200,0.0000,9.0000,2022-02-26,26685.8300,8.4000,0.0000,7.9000,22.0000,21.1861,106.0763
175.0000,23.4000,15.2000,0.0000,20.5000,2.9100,0.0000,13.8000,2022-02-27,34750.2900,11.8000,0.0000,14.3000,23.2000,21.1861,106.0763
147.0000,24.3000,9.4800,0.2000,25.6000,1.9400,2.0000,12.0000,2022-02-28,6045.3800,14.5000,0.2000,11.4000,23.2000,21.1861,106.0763
93.0000,25.5000,6.4900,0.8000,20.2000,1.4000,6.0000,16.0000,2022-03-01,756.9800,11.8000,0.8000,17.1000,23.5000,21.1861,106.0763
132.0000,27.4000,14.4100,0.0000,24.1000,2.9600,0.0000,17.6000,2022-03-02,36559.8100,12.9000,0.0000,19.2000,26.0000,21.1861,106.0763
152.0000,27.3000,12.5400,0.0000,30.2000,2.7400,0.0000,15.8000,2022-03-03,21406.1600,16.6000,0.0000,17.2000,26.0000,21.1861,106.0763
137.0000,26.7000,6.6500,0.8000,25.9000,1.5700,5.0000,18.2000,2022-03-04,64.1100,14.5000,0.8000,19.8000,24.4000,21.1861,106.0763
135.0000,26.3000,5.7000,1.3000,29.5000,1.3900,7.0000,19.8000,2022-03-05,0.0000,15.5000,1.3000,21.6000,24.0000,21.1861,106.0763
127.0000,27.2000,4.7400,2.9000,27.7000,1.0900,13.0000,19.1000,2022-03-06,0.0000,14.2000,2.9000,21.2000,24.5000,21.1861,106.0763
22.0000,25.5000,12.9300,17.0000,46.1000,2.9000,11.0000,16.0000,2022-03-07,26947.4600,24.8000,17.0000,16.5000,24.9000,21.1861,106.0763
126.0000,25.2000,19.8600,0.0000,31.7000,3.9300,0.0000,13.2000,2022-03-08,37962.6200,16.7000,0.0000,13.1000,24.4000,21.1861,106.0763
125.0000,23.5000,6.6200,0.5000,28.1000,1.6500,4.0000,14.4000,2022-03-09,0.0000,15.1000,0.5000,14.7000,22.5000,21.1861,106.0763
127.0000,23.8000,6.0800,0.1000,29.2000,1.6900,1.0000,18.3000,2022-03-10,0.0000,15.3000,0.1000,18.6000,23.1000,21.1861,106.0763
143.0000,26.2000,10.7200,0.1000,25.2000,2.3900,1.0000,19.0000,2022-03-11,13006.5200,12.7000,0.1000,20.7000,24.9000,21.1861,106.0763
145.0000,27.3000,10.1700,0.2000,30.2000,2.4500,2.0000,18.5000,2022-03-12,9908.5500,16.1000,0.2000,19.9000,25.9000,21.1861,106.0763
141.0000,27.8000,9.6700,0.4000,31.3000,2.3000,3.0000,19.2000,2022-03-13,13729.6000,16.1000,0.4000,21.4000,26.4000,21.1861,106.0763
138.0000,28.7000,5.9900,0.1000,27.7000,1.4800,1.0000,18.9000,2022-03-14,0.0000,14.3000,0.1000,20.9000,25.7000,21.1861,106.0763
148.0000,30.6000,11.1300,0.4000,22.3000,2.4800,3.0000,20.6000,2022-03-15,13346.6600,13.0000,0.4000,24.0000,27.3000,21.1861,106.0763
160.0000,27.8000,5.6400,17.0000,35.3000,1.3700,8.0000,20.7000,2022-03-16,5572.2400,18.6000,17.0000,23.1000,25.9000,21.1861,106.0763
142.0000,32.0000,9.3000,0.7000,29.2000,2.1500,6.0000,20.8000,2022-03-17,6859.8700,15.4000,0.7000,23.6000,28.2000,21.1861,106.0763
144.0000,32.4000,12.0900,0.3000,25.9000,2.6500,3.0000,20.8000,2022-03-18,17554.4800,13.8000,0.3000,24.4000,28.9000,21.1861,106.0763
138.0000,30.4000,8.1300,0.9000,33.8000,1.9000,7.0000,20.8000,2022-03-19,1800.1700,19.2000,0.9000,23.9000,27.1000,21.1861,106.0763
143.0000,32.2000,12.4500,0.9000,46.1000,2.8600,6.0000,22.8000,2022-03-20,21360.9700,24.7000,0.9000,26.1000,29.8000,21.1861,106.0763
145.0000,33.4000,10.5400,1.1000,39.6000,2.6000,6.0000,22.5000,2022-03-21,12344.9700,21.3000,1.1000,25.6000,30.1000,21.1861,106.0763
123.0000,37.9000,17.0100,7.4000,31.0000,3.7000,9.0000,22.8000,2022-03-22,33200.3000,14.6000,7.4000,26.9000,31.7000,21.1861,106.0763
29.0000,22.5000,5.1700,16.0000,40.3000,1.3700,22.0000,15.8000,2022-03-23,0.0000,21.7000,16.0000,14.8000,21.3000,21.1861,106.0763
130.0000,24.8000,8.1100,0.7000,33.5000,1.7500,4.0000,15.7000,2022-03-24,197.1500,17.1000,0.7000,15.9000,23.5000,21.1861,106.0763
159.0000,34.5000,15.6300,0.0000,27.0000,3.2300,0.0000,18.6000,2022-03-25,30928.5800,13.7000,0.0000,20.8000,30.0000,21.1861,106.0763
98.0000,39.3000,18.6700,0.0000,27.0000,4.1000,0.0000,20.7000,2022-03-26,31286.8700,15.3000,0.0000,24.5000,32.1000,21.1861,106.0763
30.0000,28.4000,6.1600,0.9000,43.6000,2.5900,7.0000,20.0000,2022-03-27,0.0000,23.1000,0.9000,19.0000,24.7000,21.1861,106.0763
48.0000,24.7000,16.2100,0.2000,25.6000,3.5600,1.0000,16.7000,2022-03-28,29240.1400,12.6000,0.2000,16.6000,24.2000,21.1861,106.0763
127.0000,25.3000,7.7200,0.2000,22.3000,1.7000,2.0000,16.4000,2022-03-29,2551.1900,12.7000,0.2000,18.0000,23.3000,21.1861,106.0763
124.0000,29.6000,6.4100,4.6000,24.1000,1.4300,16.0000,20.4000,2022-03-30,212.9000,13.3000,4.6000,23.7000,25.6000,21.1861,106.0763
52.0000,33.9000,12.5500,6.8000,44.6000,2.8500,10.0000,20.6000,2022-03-31,17415.9600,25.5000,6.8000,19.7000,29.1000,21.1861,106.0763
13.0000,19.6000,3.9800,2.4000,44.3000,2.6600,7.0000,16.6000,2022-04-01,0.0000,24.6000,2.4000,15.1000,21.1000,21.1861,106.0763
18.0000,17.0000,7.8300,0.6000,49.3000,3.0300,3.0000,15.3000,2022-04-02,629.9300,26.0375,0.6000,13.0000,20.0000,21.1861,106.0763
40.0000,22.8000,21.5900,0.0000,29.2000,4.3900,0.0000,12.7000,2022-04-03,40509.3400,14.3000,0.0000,11.4000,23.5000,21.1861,106.0763
122.0000,26.0000,20.9300,0.0000,29.9000,4.3200,0.0000,13.0000,2022-04-04,40368.4200,17.1000,0.0000,12.6000,24.7000,21.1861,106.0763
51.0000,28.4000,21.3000,0.0000,22.0000,4.3700,0.0000,14.2000,2022-04-05,40085.7400,11.7000,0.0000,13.8000,26.1000,21.1861,106.0763
10.0000,30.1000,19.5500,0.0000,23.0000,4.1600,0.0000,14.9000,2022-04-06,31740.3800,10.4000,0.0000,14.6000,28.7000,21.1861,106.0763
45.0000,30.8000,21.4700,0.0000,31.3000,4.9600,0.0000,17.3000,2022-04-07,40509.4800,15.5000,0.0000,18.5000,29.7000,21.1861,106.0763
130.0000,32.5000,21.2500,0.0000,24.8000,4.5900,0.0000,15.9000,2022-04-08,41742.5800,13.9000,0.0000,16.8000,29.2000,21.1861,106.0763
135.0000,30.8000,21.9700,0.0000,34.2000,4.8800,0.0000,16.7000,2022-04-09,41726.9100,17.9000,0.0000,17.8000,29.0000,21.1861,106.0763
148.0000,31.0000,17.0100,0.0000,30.2000,3.9200,0.0000,17.3000,2022-04-10,38627.4000,17.1000,0.0000,18.7000,29.7000,21.1861,106.0763
142.0000,29.8000,10.3800,0.4000,29.2000,2.6000,4.0000,19.0000,2022-04-11,11177.3400,15.6000,0.4000,21.6000,27.7000,21.1861,106.0763
149.0000,31.6000,9.5700,0.3000,34.6000,2.5400,3.0000,20.5000,2022-04-12,9569.6400,17.8000,0.3000,23.1000,29.1000,21.1861,106.0763
103.0000,36.0000,18.7100,0.3000,23.0000,4.0600,2.0000,21.3000,2022-04-13,38581.0900,13.5000,0.3000,25.1000,31.6000,21.1861,106.0763
137.0000,33.1000,15.7500,0.0000,34.9000,3.9200,0.0000,21.5000,2022-04-14,28331.8200,17.5000,0.0000,25.2000,30.6000,21.1861,106.0763
135.0000,30.6000,6.0400,1.2000,39.2000,1.8100,10.0000,23.2000,2022-04-15,0.0000,21.2000,1.2000,26.1000,27.8000,21.1861,106.0763
78.0000,29.9000,4.4600,17.0000,43.2000,1.3800,13.0000,18.9000,2022-04-16,299.2400,24.7000,17.0000,18.2000,26.0000,21.1861,106.0763
17.0000,21.2000,4.4700,3.4000,25.9000,1.3700,15.0000,16.6000,2022-04-17,0.0000,14.4000,3.4000,16.5000,20.2000,21.1861,106.0763
10.0000,20.8000,7.8700,1.3000,36.0000,2.0400,8.0000,16.4000,2022-04-18,364.0100,18.5000,1.3000,15.2000,20.8000,21.1861,106.0763
31.0000,25.4000,13.4400,0.0000,22.0000,2.9400,0.0000,16.3000,2022-04-19,20495.9000,12.5000,0.0000,16.5000,24.3000,21.1861,106.0763
94.0000,27.2000,14.9300,0.0000,17.6000,2.9400,0.0000,16.2000,2022-04-20,28458.4400,7.0000,0.0000,17.5000,24.7000,21.1861,106.0763
150.0000,29.1000,12.4500,0.7000,24.1000,2.6100,5.0000,16.6000,2022-04-21,15495.5900,12.6000,0.7000,18.4000,26.6000,21.1861,106.0763
165.0000,32.7000,14.4600,1.3000,39.2000,3.2700,8.0000,21.0000,2022-04-22,24220.7100,19.8000,1.3000,23.8000,29.5000,21.1861,106.0763
140.0000,36.3000,13.2000,1.2000,25.6000,2.9600,6.0000,23.0000,2022-04-23,22069.6600,14.3000,1.2000,27.2000,30.8000,21.1861,106.0763
147.0000,38.1000,16.6100,0.2000,36.0000,3.9000,2.0000,23.3000,2022-04-24,32006.6400,19.0000,0.2000,27.4000,32.9000,21.1861,106.0763
150.0000,40.1000,20.1100,0.0000,32.4000,4.6600,0.0000,24.2000,2022-04-25,42851.2600,17.2000,0.0000,28.1000,33.5000,21.1861,106.0763
126.0000,42.5000,22.8300,0.0000,35.6000,5.1900,0.0000,24.4000,2022-04-26,42989.4500,19.8000,0.0000,28.6000,34.4000,21.1861,106.0763
131.0000,39.3000,16.3800,0.9000,31.7000,3.8400,6.0000,24.8000,2022-04-27,29596.3200,17.7000,0.9000,29.0000,33.0000,21.1861,106.0763
145.0000,37.8000,15.0600,0.9000,45.0000,3.6300,6.0000,24.8000,2022-04-28,20243.5500,23.2000,0.9000,29.4000,32.4000,21.1861,106.0763
144.0000,36.8000,16.3800,1.0000,38.5000,3.8100,4.0000,24.0000,2022-04-29,28985.8400,20.8000,1.0000,28.8000,31.6000,21.1861,106.0763
138.0000,37.2000,18.1200,8.8000,39.6000,4.0600,9.0000,23.3000,2022-04-30,36000.0000,22.8000,8.8000,24.8000,31.5000,21.1861,106.0763
22.0000,22.8000,10.2100,14.9000,49.3000,3.3200,11.0000,18.0000,2022-05-01,11439.7500,25.8000,14.9000,17.2000,22.0000,21.1861,106.0763
18.0000,25.7000,22.4700,0.0000,37.8000,5.5900,0.0000,18.9000,2022-05-02,43114.4400,19.4000,0.0000,17.2000,26.3000,21.1861,106.0763
37.0000,28.8000,24.4000,0.0000,29.5000,5.3600,0.0000,17.1000,2022-05-03,43136.0000,13.8000,0.0000,17.2000,28.0000,21.1861,106.0763
89.0000,31.5000,24.6600,0.0000,27.0000,5.1100,0.0000,16.9000,2022-05-04,43157.8600,15.7000,0.0000,17.8000,28.9000,21.1861,106.0763
123.0000,32.5000,22.9000,0.0000,28.8000,4.8200,0.0000,18.6000,2022-05-05,42396.9700,14.6000,0.0000,20.8000,29.2000,21.1861,106.0763
77.0000,32.5000,16.7100,0.1000,17.6000,3.4000,1.0000,19.5000,2022-05-06,36252.7100,6.8000,0.1000,22.6000,28.6000,21.1861,106.0763
129.0000,34.1000,16.0300,8.4000,27.4000,3.3600,10.0000,22.8000,2022-05-07,32390.4500,15.2000,8.4000,27.4000,29.7000,21.1861,106.0763
146.0000,34.2000,17.6000,7.4000,34.6000,3.6600,16.0000,23.5000,2022-05-08,35726.4100,18.4000,7.4000,27.3000,29.7000,21.1861,106.0763
150.0000,32.9000,13.6200,11.4000,36.7000,3.0300,23.0000,23.3000,2022-05-09,20722.3200,17.1000,11.4000,27.1000,29.3000,21.1861,106.0763
158.0000,37.6000,13.2500,17.0000,31.7000,2.7600,14.0000,24.2000,2022-05-10,22251.5500,16.5000,17.0000,28.9000,29.9000,21.1861,106.0763
126.0000,37.3000,14.7800,2.0000,29.2000,3.3600,10.0000,24.0000,2022-05-11,21618.2200,15.1000,2.0000,28.9000,31.7000,21.1861,106.0763
55.0000,35.6000,13.3200,9.3000,26.6000,2.8000,11.0000,24.8000,2022-05-12,18015.1200,12.3000,9.3000,30.3000,29.8000,21.1861,106.0763
63.0000,36.6000,15.0700,13.3000,33.8000,3.4300,11.0000,24.3000,2022-05-13,22669.0700,16.9000,13.3000,27.9000,29.7000,21.1861,106.0763
81.0000,34.5000,13.4600,6.6000,20.2000,2.9700,4.0000,22.3000,2022-05-14,15077.7200,10.5000,6.6000,25.1000,29.4000,21.1861,106.0763
34.0000,30.2000,10.4400,13.7000,41.0000,2.9300,9.0000,22.2000,2022-05-15,6008.2000,21.7000,13.7000,20.9000,26.4000,21.1861,106.0763
20.0000,23.8000,11.0200,4.9000,36.7000,3.0300,5.0000,19.9000,2022-05-16,13540.0300,19.4000,4.9000,18.6000,23.6000,21.1861,106.0763
72.0000,29.3000,19.0400,0.0000,21.2000,4.1700,0.0000,18.7000,2022-05-17,42821.8000,12.1000,0.0000,19.0000,27.6000,21.1861,106.0763
137.0000,30.8000,18.0700,0.1000,26.6000,3.8700,1.0000,19.2000,2022-05-18,32005.0100,13.4000,0.1000,21.9000,28.2000,21.1861,106.0763
139.0000,34.1000,18.0800,0.5000,25.6000,3.9000,3.0000,20.7000,2022-05-19,34082.9100,14.0000,0.5000,24.2000,29.9000,21.1861,106.0763
133.0000,36.3000,18.5800,6.2000,25.2000,3.8800,10.0000,22.4000,2022-05-20,34940.2900,11.1000,6.2000,26.7000,30.4000,21.1861,106.0763
64.0000,31.7000,7.3900,8.2000,23.8000,1.6000,16.0000,23.7000,2022-05-21,8300.9900,11.5000,8.2000,27.9000,27.2000,21.1861,106.0763
102.0000,31.7000,8.5600,15.1000,36.7000,1.8300,16.0000,22.7000,2022-05-22,4139.6200,20.2000,15.1000,26.5000,27.1000,21.1861,106.0763
109.0000,32.7000,8.6100,17.0000,37.1000,1.8700,24.0000,23.8000,2022-05-23,1225.4400,18.6000,17.0000,27.7000,28.3000,21.1861,106.0763
123.0000,32.6000,6.3300,17.0000,21.2000,1.3800,22.0000,23.6000,2022-05-24,0.0000,10.9000,17.0000,28.7000,26.7000,21.1861,106.0763
151.0000,37.1000,16.9000,2.1000,27.4000,3.5900,14.0000,23.8000,2022-05-25,27736.6600,13.8000,2.1000,29.2000,30.7000,21.1861,106.0763
127.0000,36.8000,15.2300,4.2000,23.8000,3.2400,6.0000,24.7000,2022-05-26,30358.8300,10.2000,4.2000,30.1000,30.6000,21.1861,106.0763
88.0000,37.5000,12.0700,17.0000,26.6000,2.5900,18.0000,24.6000,2022-05-27,11322.9300,12.1000,17.0000,29.5000,30.6000,21.1861,106.0763
126.0000,37.4000,13.0200,17.0000,27.7000,2.8800,15.0000,24.4000,2022-05-28,12718.6900,14.8000,17.0000,29.8000,31.0000,21.1861,106.0763
141.0000,38.6000,16.2300,15.2000,27.4000,3.4600,10.0000,25.3000,2022-05-29,23903.9200,12.9000,15.2000,31.0000,31.8000,21.1861,106.0763
111.0000,40.4000,14.9000,17.0000,30.6000,3.1200,13.0000,25.0000,2022-05-30,20519.7100,13.9000,17.0000,30.1000,31.4000,21.1861,106.0763
132.0000,35.2000,12.5500,10.1000,24.1000,2.6900,15.0000,24.0000,2022-05-31,15372.6000,12.8000,10.1000,28.5000,29.8000,21.1861,106.0763
149.0000,38.8000,17.9200,9.7000,28.1000,3.8400,14.0000,24.5000,2022-06-01,30872.3600,13.9000,9.7000,29.3000,31.8000,21.1861,106.0763
158.0000,38.4000,12.8800,2.8000,31.7000,3.1400,6.0000,26.1000,2022-06-02,22232.8200,16.4000,2.8000,31.3000,33.1000,21.1861,106.0763
175.0000,39.6000,19.9700,0.6000,33.8000,4.9400,2.0000,26.7000,2022-06-03,31256.9200,17.2000,0.6000,32.2000,34.1000,21.1861,106.0763
185.0000,42.0000,23.6000,0.0000,28.8000,5.9900,0.0000,27.1000,2022-06-04,41093.8700,16.7000,0.0000,30.4000,35.5000,21.1861,106.0763
192.0000,42.6000,18.8100,1.9000,19.8000,4.5000,1.0000,26.9000,2022-06-05,28648.0900,11.3000,1.9000,31.6000,34.8000,21.1861,106.0763
309.0000,34.0000,12.4700,6.0000,31.0000,2.7300,16.0000,25.1000,2022-06-06,6557.5200,13.8000,6.0000,29.2000,29.3000,21.1861,106.0763
268.0000,36.9000,17.4600,14.8000,25.2000,3.6200,19.0000,24.2000,2022-06-07,31076.0200,10.5000,14.8000,28.9000,30.2000,21.1861,106.0763
126.0000,39.9000,20.0100,17.0000,23.8000,4.1500,13.0000,24.1000,2022-06-08,36000.0000,10.2000,17.0000,29.7000,31.9000,21.1861,106.0763
76.0000,38.6000,16.3500,7.4000,34.6000,3.4500,10.0000,24.5000,2022-06-09,27470.8000,13.0000,7.4000,28.9000,31.6000,21.1861,106.0763
32.0000,39.3000,16.6800,5.8000,22.3000,3.7200,7.0000,25.4000,2022-06-10,22158.6500,10.2000,5.8000,30.6000,32.6000,21.1861,106.0763
19.0000,34.9000,7.3100,17.0000,35.3000,1.5900,20.0000,24.8000,2022-06-11,0.0000,15.1000,17.0000,29.1000,28.3000,21.1861,106.0763
162.0000,39.5000,14.9700,0.9000,21.6000,3.5800,4.0000,26.1000,2022-06-12,23433.9200,12.9000,0.9000,32.3000,33.1000,21.1861,106.0763
164.0000,41.5000,18.5600,17.0000,23.8000,4.3300,8.0000,25.8000,2022-06-13,26511.4600,12.2000,17.0000,32.1000,34.1000,21.1861,106.0763
1.0000,35.3000,13.2200,17.0000,24.1000,2.8400,23.0000,24.8000,2022-06-14,14562.2600,10.9000,17.0000,29.7000,29.7000,21.1861,106.0763
201.0000,38.6000,17.7800,5.7000,23.0000,3.8200,9.0000,24.5000,2022-06-15,33712.0300,13.1000,5.7000,29.8000,31.2000,21.1861,106.0763
162.0000,38.6000,18.8300,8.8000,31.0000,4.1400,12.0000,25.0000,2022-06-16,28800.0000,15.9000,8.8000,30.2000,32.6000,21.1861,106.0763
187.0000,40.2000,22.3100,0.0000,36.0000,5.4800,0.0000,26.6000,2022-06-17,40707.6700,15.8000,0.0000,31.8000,34.6000,21.1861,106.0763
203.0000,40.2000,24.5400,0.0000,34.6000,6.2400,0.0000,28.0000,2022-06-18,42284.8900,17.3000,0.0000,31.5000,34.8000,21.1861,106.0763
192.0000,40.9000,23.7300,0.0000,33.5000,6.2600,0.0000,27.5000,2022-06-19,42603.4400,15.5000,0.0000,30.4000,35.1000,21.1861,106.0763
186.0000,41.7000,23.0500,0.0000,31.7000,6.3600,0.0000,27.9000,2022-06-20,42260.1500,17.3000,0.0000,31.5000,35.6000,21.1861,106.0763
168.0000,41.6000,22.8200,0.1000,31.0000,6.2800,1.0000,27.7000,2022-06-21,37953.3500,17.0000,0.1000,31.1000,35.9000,21.1861,106.0763
155.0000,41.1000,19.5500,2.5000,35.6000,5.3700,3.0000,26.2000,2022-06-22,33685.5700,20.4000,2.5000,31.5000,34.8000,21.1861,106.0763
136.0000,40.7000,21.5100,17.0000,29.2000,4.7300,14.0000,23.5000,2022-06-23,43200.0000,14.5000,17.0000,27.8000,33.3000,21.1861,106.0763
154.0000,40.4000,24.3700,4.2000,31.7000,5.6000,5.0000,25.8000,2022-06-24,43200.0000,17.0000,4.2000,31.2000,33.6000,21.1861,106.0763
157.0000,38.6000,24.9600,0.6000,33.1000,5.8600,6.0000,25.4000,2022-06-25,43415.8200,18.2000,0.6000,31.0000,33.3000,21.1861,106.0763
159.0000,40.3000,23.5700,0.3000,31.7000,5.5600,3.0000,26.2000,2022-06-26,43231.3800,16.2000,0.3000,31.8000,33.9000,21.1861,106.0763
168.0000,41.5000,24.4200,0.0000,31.7000,6.1300,0.0000,27.6000,2022-06-27,43233.8400,16.3000,0.0000,32.8000,35.5000,21.1861,106.0763
171.0000,43.3000,24.2500,0.0000,22.7000,5.7700,0.0000,27.7000,2022-06-28,40055.0900,12.6000,0.0000,33.7000,35.5000,21.1861,106.0763
41.0000,39.2000,12.2300,9.5000,22.3000,2.8100,8.0000,27.2000,2022-06-29,7505.4000,8.2000,9.5000,33.8000,32.2000,21.1861,106.0763
25.0000,39.4000,15.6300,17.0000,22.3000,3.3300,17.0000,24.6000,2022-06-30,19898.9900,11.9000,17.0000,29.5000,31.5000,21.1861,106.0763
309.0000,39.8000,20.0700,4.0000,28.8000,4.1900,9.0000,24.8000,2022-07-01,38534.7700,12.7000,4.0000,30.1000,32.2000,21.1861,106.0763
309.0000,39.9000,19.3600,15.2000,40.3000,4.2000,9.0000,26.2000,2022-07-02,31958.9200,19.4000,15.2000,30.9000,33.4000,21.1861,106.0763
220.0000,42.4000,22.0600,17.0000,27.0000,5.0000,13.0000,25.6000,2022-07-03,38844.5300,14.4000,17.0000,31.2000,34.3000,21.1861,106.0763
105.0000,44.7000,21.0300,17.0000,36.0000,4.6700,8.0000,26.5000,2022-07-04,33455.8100,18.2000,17.0000,32.9000,35.6000,21.1861,106.0763
141.0000,42.4000,17.2400,14.5000,32.4000,3.8400,9.0000,26.5000,2022-07-05,31065.8800,16.4000,14.5000,33.3000,34.9000,21.1861,106.0763
149.0000,39.1000,14.1600,7.2000,23.0000,3.0900,13.0000,26.8000,2022-07-06,19014.0300,13.2000,7.2000,32.3000,31.2000,21.1861,106.0763
132.0000,35.8000,10.9200,17.0000,26.3000,2.3300,15.0000,24.7000,2022-07-07,15347.3500,14.8000,17.0000,30.0000,29.7000,21.1861,106.0763
115.0000,35.7000,10.3200,6.9000,21.6000,2.2800,16.0000,24.4000,2022-07-08,2981.1200,8.9000,6.9000,29.1000,29.6000,21.1861,106.0763
124.0000,37.1000,15.4900,9.0000,25.9000,3.3600,16.0000,24.6000,2022-07-09,24712.2200,11.9000,9.0000,29.5000,30.7000,21.1861,106.0763
108.0000,39.6000,20.0700,2.3000,29.9000,4.2000,14.0000,24.6000,2022-07-10,43163.0300,12.3000,2.3000,30.5000,31.5000,21.1861,106.0763
90.0000,38.8000,21.3400,15.0000,29.2000,4.4800,13.0000,24.4000,2022-07-11,39882.2000,12.3000,15.0000,29.3000,31.6000,21.1861,106.0763
127.0000,39.6000,19.7100,8.4000,24.8000,4.2400,12.0000,24.5000,2022-07-12,39135.5200,12.0000,8.4000,29.4000,32.4000,21.1861,106.0763
106.0000,36.8000,13.6300,4.5000,31.7000,2.9300,13.0000,24.5000,2022-07-13,23193.9200,13.0000,4.5000,29.9000,30.9000,21.1861,106.0763
88.0000,36.9000,15.0200,15.9000,33.1000,3.1400,13.0000,25.1000,2022-07-14,32273.8000,17.3000,15.9000,30.9000,30.6000,21.1861,106.0763
140.0000,40.2000,20.0000,6.4000,25.6000,4.3200,13.0000,25.5000,2022-07-15,36353.8000,12.5000,6.4000,31.0000,32.0000,21.1861,106.0763
163.0000,41.1000,24.1600,0.5000,29.9000,5.4800,4.0000,25.9000,2022-07-16,43200.0000,17.1000,0.5000,32.3000,34.3000,21.1861,106.0763
163.0000,42.9000,22.5100,0.3000,30.2000,5.4100,3.0000,27.6000,2022-07-17,43200.0000,16.4000,0.3000,34.0000,35.5000,21.1861,106.0763
151.0000,45.0000,24.0100,17.0000,32.4000,5.8600,3.0000,27.6000,2022-07-18,39219.1400,15.9000,17.0000,33.0000,36.7000,21.1861,106.0763
147.0000,42.8000,21.0900,1.9000,37.4000,5.0000,6.0000,27.4000,2022-07-19,42080.3100,20.4000,1.9000,33.9000,35.3000,21.1861,106.0763
133.0000,39.6000,18.3300,14.1000,34.9000,3.8700,21.0000,26.0000,2022-07-20,34501.2700,16.0000,14.1000,31.4000,32.1000,21.1861,106.0763
112.0000,35.9000,20.3300,12.1000,43.6000,4.1900,22.0000,25.1000,2022-07-21,39600.0000,22.7000,12.1000,30.9000,30.8000,21.1861,106.0763
134.0000,38.1000,17.4100,8.5000,35.3000,3.6000,18.0000,24.6000,2022-07-22,34039.8400,17.9000,8.5000,29.5000,31.2000,21.1861,106.0763
152.0000,39.7000,23.7000,2.8000,33.1000,5.0000,7.0000,24.5000,2022-07-23,43200.0000,14.1000,2.8000,30.1000,32.5000,21.1861,106.0763
165.0000,40.6000,24.3500,0.5000,24.5000,5.3600,3.0000,25.6000,2022-07-24,43200.0000,13.2000,0.5000,31.6000,33.5000,21.1861,106.0763
154.0000,41.7000,26.1800,0.0000,26.3000,5.8100,0.0000,25.1000,2022-07-25,43269.0400,14.0000,0.0000,30.7000,34.1000,21.1861,106.0763
157.0000,41.5000,26.4300,0.0000,29.5000,5.9000,0.0000,24.7000,2022-07-26,43200.0000,16.7000,0.0000,30.4000,34.2000,21.1861,106.0763
146.0000,40.0000,22.1900,0.0000,29.5000,5.1500,0.0000,25.1000,2022-07-27,43201.7100,16.5000,0.0000,30.7000,34.2000,21.1861,106.0763
142.0000,42.0000,24.3500,0.0000,26.6000,5.5000,0.0000,25.2000,2022-07-28,43200.0000,14.3000,0.0000,31.0000,34.7000,21.1861,106.0763
145.0000,42.2000,22.3500,0.0000,25.6000,5.0700,0.0000,24.8000,2022-07-29,42954.3900,14.8000,0.0000,30.5000,34.6000,21.1861,106.0763
151.0000,40.3000,18.8600,12.4000,37.8000,3.9300,9.0000,26.2000,2022-07-30,32400.0000,13.1000,12.4000,31.9000,32.1000,21.1861,106.0763
120.0000,40.6000,17.7800,17.0000,34.6000,3.7400,14.0000,24.3000,2022-07-31,29496.2800,14.6000,17.0000,29.6000,31.7000,21.1861,106.0763
117.0000,40.8000,21.7800,10.6000,33.5000,4.5900,8.0000,24.5000,2022-08-01,42431.1300,14.9000,10.6000,29.8000,32.6000,21.1861,106.0763
142.0000,41.6000,23.8000,4.3000,25.6000,5.0400,7.0000,25.8000,2022-08-02,43200.0000,9.9000,4.3000,31.8000,32.7000,21.1861,106.0763
157.0000,41.7000,24.4500,0.4000,23.8000,5.4300,3.0000,26.1000,2022-08-03,43200.0000,13.0000,0.4000,32.0000,33.6000,21.1861,106.0763
132.0000,43.9000,21.7300,5.7000,23.0000,4.7300,3.0000,26.6000,2022-08-04,37494.2300,9.7000,5.7000,33.3000,33.7000,21.1861,106.0763
97.0000,35.8000,8.6600,17.0000,26.3000,1.9700,18.0000,25.0000,2022-08-05,869.7900,11.1000,17.0000,30.2000,29.5000,21.1861,106.0763
105.0000,35.0000,12.6300,17.0000,28.4000,2.6400,23.0000,24.5000,2022-08-06,17851.2700,12.7000,17.0000,29.5000,29.2000,21.1861,106.0763
83.0000,34.8000,8.8400,16.5000,24.5000,1.9000,16.0000,24.2000,2022-08-07,10421.8900,12.2000,16.5000,29.0000,28.7000,21.1861,106.0763
309.0000,40.6000,20.2600,4.3000,38.2000,4.1500,11.0000,23.1000,2022-08-08,31582.4500,14.2000,4.3000,28.1000,32.7000,21.1861,106.0763
309.0000,40.4000,21.4300,12.7000,26.3000,4.4100,11.0000,23.9000,2022-08-09,35141.4100,8.8000,12.7000,28.7000,32.0000,21.1861,106.0763
