evapo_et0,wind_gusts_max,tmax,rain_sum,radiation_sum,apparent_tmin,apparent_tmax,wind_dir_dominant,wind_speed_max,tmin,prcp,date,sunshine_duration,precip_hours,latitude,longitude
6.0100,50.8000,31.4000,0.0000,24.9100,26.8000,34.1000,90.0000,26.1000,25.1000,0.0000,2022-03-08,39627.2000,0.0000,9.2941,105.7278
5.3300,43.9000,31.2000,0.0000,23.0000,27.3000,34.3000,101.0000,21.4000,24.5000,0.0000,2022-03-09,40802.4200,0.0000,9.2941,105.7278
3.7600,37.4000,28.7000,0.3000,15.2800,27.3000,31.1000,107.0000,18.4000,23.7000,0.3000,2022-03-10,31700.7200,3.0000,9.2941,105.7278
4.8800,42.5000,31.1000,0.1000,22.2400,26.6000,34.1000,109.0000,19.7000,23.4000,0.1000,2022-03-11,40866.5600,1.0000,9.2941,105.7278
3.7600,33.1000,29.8000,0.2000,15.7300,27.7000,33.5000,107.0000,17.4000,22.9000,0.2000,2022-03-12,28544.2800,2.0000,9.2941,105.7278
5.3800,52.9000,31.6000,0.3000,22.4600,28.7000,34.9000,90.0000,26.8000,25.7000,0.3000,2022-03-13,38026.1700,3.0000,9.2941,105.7278
5.2300,41.4000,32.1000,0.0000,23.5200,29.6000,37.3000,105.0000,19.8000,25.5000,0.0000,2022-03-14,40079.2500,0.0000,9.2941,105.7278
5.0000,38.2000,31.8000,1.0000,23.1000,29.9000,37.0000,115.0000,17.9000,25.1000,1.0000,2022-03-15,40795.7500,4.0000,9.2941,105.7278
4.7800,36.7000,31.6000,1.1000,22.3600,29.9000,37.1000,119.0000,16.8000,24.7000,1.1000,2022-03-16,40077.3300,4.0000,9.2941,105.7278
4.9700,36.4000,31.7000,0.8000,23.2100,29.3000,36.9000,113.0000,16.7000,24.2000,0.8000,2022-03-17,41058.4600,6.0000,9.2941,105.7278
4.7800,32.8000,32.0000,3.7000,22.8900,30.5000,38.4000,147.0000,14.6000,25.0000,3.7000,2022-03-18,39462.7900,7.0000,9.2941,105.7278
5.2800,38.9000,32.7000,0.5000,24.4000,29.6000,38.6000,115.0000,18.5000,24.3000,0.5000,2022-03-19,40686.9200,3.0000,9.2941,105.7278
5.0100,40.7000,32.4000,2.7000,22.2400,30.1000,36.5000,104.0000,19.6000,25.0000,2.7000,2022-03-20,40440.9000,6.0000,9.2941,105.7278
4.6900,38.5000,31.4000,7.7000,21.5900,29.8000,36.8000,133.0000,18.9000,24.8000,7.7000,2022-03-21,39692.2700,11.0000,9.2941,105.7278
3.5600,36.7000,30.4000,7.8000,16.8300,29.5000,35.2000,119.0000,17.3000,24.6000,7.8000,2022-03-22,35257.0400,8.0000,9.2941,105.7278
4.7500,33.1000,31.3000,2.1000,22.6400,29.9000,36.8000,115.0000,15.3000,24.8000,2.1000,2022-03-23,40061.0900,6.0000,9.2941,105.7278
5.1100,33.5000,31.7000,0.3000,24.4400,29.8000,37.7000,113.0000,15.3000,24.6000,0.3000,2022-03-24,41276.3400,2.0000,9.2941,105.7278
5.1600,36.0000,31.9000,0.2000,23.9900,30.9000,37.7000,122.0000,16.8000,25.6000,0.2000,2022-03-25,41306.4500,2.0000,9.2941,105.7278
4.9800,29.2000,32.2000,1.7000,22.8600,29.7000,37.9000,127.0000,13.4000,24.4000,1.7000,2022-03-26,41336.5800,9.0000,9.2941,105.7278
4.5000,28.8000,33.2000,5.4000,21.0500,30.5000,41.1000,194.0000,12.2000,25.2000,5.4000,2022-03-27,40785.1300,7.0000,9.2941,105.7278
4.7800,27.7000,32.5000,2.7000,22.2700,29.1000,39.2000,79.0000,11.8000,24.0000,2.7000,2022-03-28,40408.5800,4.0000,9.2941,105.7278
4.4200,41.0000,31.2000,8.3000,20.3400,28.3000,35.6000,92.0000,19.2000,23.7000,8.3000,2022-03-29,41426.9100,11.0000,9.2941,105.7278
4.2700,31.0000,32.7000,7.3000,20.1300,29.3000,39.5000,141.0000,12.1000,24.3000,7.3000,2022-03-30,35990.8200,7.0000,9.2941,105.7278
2.8800,29.9000,29.9000,15.5000,13.2900,27.6000,35.0000,233.0000,15.3000,24.0000,15.5000,2022-03-31,12620.1500,15.0000,9.2941,105.7278
4.1400,34.6000,30.6000,23.1500,20.5600,26.3000,36.7000,140.0000,16.0000,23.0000,23.1500,2022-04-01,34948.5600,13.0000,9.2941,105.7278
4.7100,35.6000,30.6000,18.9000,23.0800,27.0000,36.5000,109.0000,16.7000,22.8000,18.9000,2022-04-02,41546.4500,14.0000,9.2941,105.7278
4.9400,38.2000,31.8000,15.7000,23.2500,25.9000,36.6000,53.0000,17.6000,22.3000,15.7000,2022-04-03,39740.4200,9.0000,9.2941,105.7278
3.3900,40.3000,29.1000,19.8000,16.5600,27.8000,33.6000,68.0000,19.4000,23.2000,19.8000,2022-04-04,26634.0700,10.0000,9.2941,105.7278
4.5200,50.4000,30.5000,9.2000,20.9800,27.3000,33.4000,71.0000,24.5000,23.3000,9.2000,2022-04-05,41634.7700,10.0000,9.2941,105.7278
4.5300,29.5000,32.7000,1.9000,21.2900,28.4000,38.9000,60.0000,11.2000,23.5000,1.9000,2022-04-06,40167.1900,5.0000,9.2941,105.7278
3.2700,33.8000,29.8000,6.8000,15.7300,28.0000,35.8000,102.0000,15.1000,23.5000,6.8000,2022-04-07,25921.3600,8.0000,9.2941,105.7278
3.5800,23.4000,30.1000,12.1000,17.7800,27.5000,36.7000,237.0000,10.7000,22.9000,12.1000,2022-04-08,33831.6800,13.0000,9.2941,105.7278
4.3600,25.9000,30.3000,3.0000,21.4000,28.0000,36.2000,174.0000,11.2000,23.8000,3.0000,2022-04-09,38968.0100,10.0000,9.2941,105.7278
4.7100,26.6000,30.5000,3.4000,23.0900,27.7000,36.6000,142.0000,11.6000,23.3000,3.4000,2022-04-10,41075.5200,8.0000,9.2941,105.7278
4.5300,29.9000,30.6000,4.9000,22.5400,28.8000,36.7000,126.0000,13.9000,24.3000,4.9000,2022-04-11,40842.8900,13.0000,9.2941,105.7278
4.5200,27.0000,30.7000,2.9000,21.7700,29.6000,37.4000,179.0000,12.0000,24.6000,2.9000,2022-04-12,41833.2900,6.0000,9.2941,105.7278
4.7200,32.0000,31.6000,3.9000,22.4600,29.0000,37.9000,221.0000,14.3000,24.1000,3.9000,2022-04-13,41860.4600,8.0000,9.2941,105.7278
4.6200,33.8000,31.9000,2.9000,21.8800,30.3000,38.7000,217.0000,16.3000,25.0000,2.9000,2022-04-14,41887.2700,6.0000,9.2941,105.7278
4.4800,32.4000,31.7000,5.0000,21.2600,30.2000,38.0000,204.0000,12.4000,24.9000,5.0000,2022-04-15,35956.4100,6.0000,9.2941,105.7278
4.7900,32.4000,31.3000,2.7000,22.9100,31.0000,38.0000,170.0000,14.8000,25.7000,2.7000,2022-04-16,41940.6200,9.0000,9.2941,105.7278
5.3300,34.9000,31.6000,0.1000,24.8800,29.9000,37.0000,110.0000,16.6000,24.7000,0.1000,2022-04-17,41967.1200,1.0000,9.2941,105.7278
4.4500,41.8000,30.7000,9.6000,20.1300,30.9000,35.4000,84.0000,20.5000,26.1000,9.6000,2022-04-18,38393.4900,9.0000,9.2941,105.7278
5.1600,45.0000,32.6000,0.9000,22.1400,29.8000,37.1000,86.0000,22.8000,26.2000,0.9000,2022-04-19,41926.9300,4.0000,9.2941,105.7278
4.7900,44.3000,31.9000,5.0000,20.8200,29.2000,35.5000,90.0000,22.3000,25.2000,5.0000,2022-04-20,42045.7100,9.0000,9.2941,105.7278
4.7000,36.4000,30.7000,0.9000,21.7200,30.0000,36.6000,98.0000,17.7000,25.4000,0.9000,2022-04-21,42071.5400,4.0000,9.2941,105.7278
4.9100,41.0000,31.6000,2.3000,22.5300,30.7000,36.4000,94.0000,19.7000,25.8000,2.3000,2022-04-22,42097.1600,6.0000,9.2941,105.7278
4.8400,34.6000,32.3000,3.5000,22.5900,31.2000,38.5000,104.0000,15.6000,25.9000,3.5000,2022-04-23,42122.5500,9.0000,9.2941,105.7278
4.7000,36.7000,32.3000,2.2000,22.0800,30.9000,39.4000,110.0000,17.8000,25.2000,2.2000,2022-04-24,41791.4400,5.0000,9.2941,105.7278
5.1200,30.2000,31.9000,1.2000,24.0900,30.9000,38.4000,138.0000,13.5000,25.4000,1.2000,2022-04-25,42172.5600,8.0000,9.2941,105.7278
5.2700,31.0000,32.5000,0.0000,24.5000,30.4000,39.3000,173.0000,14.4000,25.2000,0.0000,2022-04-26,41843.4800,0.0000,9.2941,105.7278
5.2900,26.3000,34.1000,0.5000,23.7600,29.1000,42.2000,190.0000,12.5000,24.2000,0.5000,2022-04-27,42221.4300,1.0000,9.2941,105.7278
4.8100,32.8000,31.9000,5.2000,22.0000,30.7000,37.6000,145.0000,14.5000,26.1000,5.2000,2022-04-28,42033.3100,8.0000,9.2941,105.7278
2.1000,22.0000,29.7000,23.1500,9.6600,28.5000,35.0000,359.0000,10.2000,23.8000,23.1500,2022-04-29,12148.3300,20.0000,9.2941,105.7278
4.6500,33.8000,30.9000,7.7000,22.2200,28.8000,36.6000,166.0000,15.9000,23.7000,7.7000,2022-04-30,38815.7600,15.0000,9.2941,105.7278
4.4500,35.3000,31.1000,1.9000,21.0700,30.1000,37.3000,182.0000,15.8000,25.7000,1.9000,2022-05-01,41823.9100,6.0000,9.2941,105.7278
4.5800,34.9000,31.8000,8.5000,21.8400,30.3000,37.8000,165.0000,15.3000,25.0000,8.5000,2022-05-02,41845.2100,15.0000,9.2941,105.7278
3.5300,35.6000,29.9000,7.9000,17.4700,29.3000,35.3000,107.0000,16.8000,24.3000,7.9000,2022-05-03,28446.3000,14.0000,9.2941,105.7278
3.4600,29.5000,30.4000,13.1000,16.4000,29.9000,35.4000,92.0000,13.5000,24.4000,13.1000,2022-05-04,30006.6500,15.0000,9.2941,105.7278
4.0400,39.6000,31.0000,2.7000,18.8400,28.9000,36.2000,86.0000,18.8000,24.0000,2.7000,2022-05-05,38518.6200,8.0000,9.2941,105.7278
4.2700,38.2000,30.5000,7.4000,20.6900,29.4000,36.2000,105.0000,17.8000,25.0000,7.4000,2022-05-06,37367.9900,13.0000,9.2941,105.7278
4.3800,47.2000,30.1000,8.8000,20.6900,30.2000,35.3000,86.0000,23.8000,25.7000,8.8000,2022-05-07,38856.5700,12.0000,9.2941,105.7278
3.8600,40.0000,29.6000,10.5000,18.4000,29.7000,34.3000,100.0000,20.2000,25.0000,10.5000,2022-05-08,38795.0900,16.0000,9.2941,105.7278
3.4500,42.1000,29.7000,3.5000,15.6400,29.7000,34.3000,108.0000,21.0000,25.2000,3.5000,2022-05-09,22317.8700,11.0000,9.2941,105.7278
4.1900,30.2000,31.8000,1.8000,19.1700,31.6000,38.9000,101.0000,14.8000,25.7000,1.8000,2022-05-10,35859.1000,5.0000,9.2941,105.7278
4.8700,29.9000,32.0000,1.9000,23.1200,31.8000,39.5000,125.0000,13.6000,25.7000,1.9000,2022-05-11,41539.8400,5.0000,9.2941,105.7278
3.7500,31.7000,32.1000,11.8000,17.7200,31.4000,39.2000,225.0000,14.9000,25.5000,11.8000,2022-05-12,25276.7100,9.0000,9.2941,105.7278
4.0200,37.1000,32.3000,9.0000,19.2300,31.9000,39.5000,213.0000,14.8000,26.1000,9.0000,2022-05-13,38487.8600,8.0000,9.2941,105.7278
4.2700,30.6000,32.6000,5.4000,19.8400,31.8000,40.1000,222.0000,9.7000,26.0000,5.4000,2022-05-14,34767.7700,8.0000,9.2941,105.7278
4.1000,29.5000,32.6000,3.7000,18.8800,32.0000,39.4000,222.0000,12.3000,26.1000,3.7000,2022-05-15,38925.5200,9.0000,9.2941,105.7278
3.0200,35.6000,31.0000,23.1500,14.6100,28.9000,37.3000,240.0000,14.2000,23.9000,23.1500,2022-05-16,21985.6300,11.0000,9.2941,105.7278
3.5200,27.4000,31.8000,10.5000,16.4900,28.3000,39.0000,259.0000,12.1000,23.7000,10.5000,2022-05-17,29364.6700,9.0000,9.2941,105.7278
2.5100,24.8000,30.0000,10.8000,11.7100,29.6000,35.9000,231.0000,10.8000,24.3000,10.8000,2022-05-18,13159.0600,21.0000,9.2941,105.7278
2.4800,35.3000,31.3000,23.1500,11.9400,29.7000,37.0000,275.0000,16.7000,24.5000,23.1500,2022-05-19,14841.2300,16.0000,9.2941,105.7278
3.2900,28.4000,31.8000,13.8000,15.2400,28.5000,38.4000,256.0000,10.8000,24.0000,13.8000,2022-05-20,18535.6200,11.0000,9.2941,105.7278
4.1300,34.6000,33.4000,5.4000,18.0100,30.8000,38.8000,250.0000,15.3000,25.5000,5.4000,2022-05-21,30773.7200,5.0000,9.2941,105.7278
2.5500,40.0000,29.4000,22.1000,11.1800,29.7000,33.6000,239.0000,16.6000,24.7000,22.1000,2022-05-22,12094.1625,10.0000,9.2941,105.7278
2.0000,30.6000,29.1000,5.4000,8.3200,29.2000,33.3000,243.0000,15.1000,24.7000,5.4000,2022-05-23,12094.1625,13.0000,9.2941,105.7278
4.4000,34.6000,32.3000,5.7000,21.1200,30.4000,38.9000,239.0000,16.5000,25.2000,5.7000,2022-05-24,42615.2900,5.0000,9.2941,105.7278
4.9500,43.6000,32.1000,1.1000,21.4200,30.5000,37.2000,277.0000,20.5000,25.0000,1.1000,2022-05-25,42627.8100,4.0000,9.2941,105.7278
4.6600,42.1000,33.1000,2.8000,19.7700,30.6000,39.3000,274.0000,19.3000,26.0000,2.8000,2022-05-26,32896.7900,5.0000,9.2941,105.7278
2.4200,49.7000,29.2000,23.1500,10.1300,28.5000,33.3000,263.0000,21.3000,24.2000,23.1500,2022-05-27,12094.1625,20.0000,9.2941,105.7278
3.3500,44.6000,30.6000,4.7000,14.8600,27.5000,34.3000,251.0000,22.0000,23.7000,4.7000,2022-05-28,26420.0400,13.0000,9.2941,105.7278
3.3900,48.2000,29.8000,5.6000,14.6900,27.5000,33.8000,249.0000,24.1000,23.8000,5.6000,2022-05-29,27289.3000,12.0000,9.2941,105.7278
2.5600,32.4000,29.2000,5.5000,11.1100,27.7000,34.0000,243.0000,17.3000,24.3000,5.5000,2022-05-30,12094.1625,8.0000,9.2941,105.7278
4.3800,26.6000,32.7000,5.3000,20.5700,29.2000,38.6000,238.0000,11.6000,24.5000,5.3000,2022-05-31,42711.6500,7.0000,9.2941,105.7278
3.9800,37.4000,30.8000,9.2000,19.4100,30.5000,37.4000,226.0000,14.4000,25.1000,9.2000,2022-06-01,35388.2700,8.0000,9.2941,105.7278
3.3200,38.2000,30.5000,22.2000,15.7900,29.6000,35.7000,223.0000,19.5000,24.7000,22.2000,2022-06-02,26978.4500,7.0000,9.2941,105.7278
2.9800,34.6000,30.2000,7.7000,14.1400,28.2000,35.1000,226.0000,16.0000,23.8000,7.7000,2022-06-03,23639.5900,8.0000,9.2941,105.7278
3.5700,37.8000,30.3000,13.8000,17.6100,27.4000,36.6000,217.0000,18.8000,23.8000,13.8000,2022-06-04,33020.5300,7.0000,9.2941,105.7278
5.0000,34.9000,32.4000,1.1000,23.1100,27.8000,37.7000,268.0000,15.1000,23.3000,1.1000,2022-06-05,42786.9800,2.0000,9.2941,105.7278
4.7800,34.6000,32.5000,8.5000,22.5800,29.6000,38.8000,257.0000,16.6000,24.6000,8.5000,2022-06-06,42194.1600,8.0000,9.2941,105.7278
4.3800,34.2000,32.4000,4.5000,20.3100,29.9000,38.8000,269.0000,16.0000,24.9000,4.5000,2022-06-07,37384.7100,4.0000,9.2941,105.7278
4.6500,27.7000,33.2000,3.7000,21.9000,29.2000,39.6000,285.0000,12.6000,24.3000,3.7000,2022-06-08,42703.5800,6.0000,9.2941,105.7278
4.7300,27.0000,33.7000,4.0000,22.1400,30.2000,42.0000,256.0000,11.4000,24.7000,4.0000,2022-06-09,41984.0600,5.0000,9.2941,105.7278
3.9000,31.7000,31.3000,5.1000,18.7500,30.5000,38.3000,246.0000,13.0000,25.0000,5.1000,2022-06-10,42744.7000,7.0000,9.2941,105.7278
4.5300,28.4000,32.6000,3.4000,21.5200,29.0000,39.3000,249.0000,11.1000,24.0000,3.4000,2022-06-11,41901.4300,5.0000,9.2941,105.7278
4.2200,33.5000,31.8000,20.1000,20.3300,29.5000,38.6000,244.0000,10.7000,24.2000,20.1000,2022-06-12,38222.5400,10.0000,9.2941,105.7278
4.1500,23.8000,31.6000,12.0000,20.2200,29.3000,38.8000,228.0000,8.1000,24.1000,12.0000,2022-06-13,39300.9600,7.0000,9.2941,105.7278
4.5800,26.6000,31.9000,1.2000,21.7200,29.1000,38.9000,221.0000,11.6000,24.4000,1.2000,2022-06-14,42914.8600,4.0000,9.2941,105.7278
3.8100,40.3000,31.0000,10.7000,18.6000,29.7000,37.7000,214.0000,14.4000,24.7000,10.7000,2022-06-15,41222.1300,6.0000,9.2941,105.7278
4.5400,18.7000,31.8000,1.0000,21.8600,29.2000,38.5000,258.0000,7.0000,23.9000,1.0000,2022-06-16,42943.1400,2.0000,9.2941,105.7278
4.1200,28.8000,32.0000,7.8000,19.8700,29.3000,40.2000,256.0000,8.9000,24.2000,7.8000,2022-06-17,32665.0100,7.0000,9.2941,105.7278
4.5900,32.4000,32.1000,4.2000,21.7700,29.5000,38.9000,246.0000,15.0000,24.7000,4.2000,2022-06-18,35979.7600,3.0000,9.2941,105.7278
3.9500,32.0000,31.6000,9.9000,19.0800,30.0000,38.2000,242.0000,13.7000,24.6000,9.9000,2022-06-19,42684.4100,5.0000,9.2941,105.7278
4.2900,26.6000,31.9000,9.4000,20.5100,29.3000,38.8000,225.0000,11.6000,24.2000,9.4000,2022-06-20,42936.9500,10.0000,9.2941,105.7278
4.3700,34.9000,31.2000,7.8000,21.5300,28.2000,38.0000,228.0000,16.6000,23.6000,7.8000,2022-06-21,42954.0500,9.0000,9.2941,105.7278
3.7500,29.5000,30.8000,9.0000,18.1900,29.1000,37.3000,216.0000,13.0000,24.3000,9.0000,2022-06-22,31330.1100,6.0000,9.2941,105.7278
3.7900,28.4000,30.5000,5.8000,18.4400,28.8000,36.1000,223.0000,10.5000,23.8000,5.8000,2022-06-23,38133.7100,7.0000,9.2941,105.7278
2.6100,34.2000,29.9000,23.1500,12.9600,28.5000,37.3000,238.0000,15.6000,23.7000,23.1500,2022-06-24,22788.2700,12.0000,9.2941,105.7278
3.7500,31.3000,30.7000,5.0000,18.4000,27.5000,37.5000,240.0000,15.8000,23.1000,5.0000,2022-06-25,33359.6900,9.0000,9.2941,105.7278
3.8000,26.6000,31.4000,4.9000,18.1100,29.2000,38.1000,230.0000,12.3000,24.3000,4.9000,2022-06-26,29289.5400,8.0000,9.2941,105.7278
4.5800,27.4000,31.6000,0.9000,21.7100,30.5000,38.0000,218.0000,13.7000,25.3000,0.9000,2022-06-27,42944.6900,5.0000,9.2941,105.7278
3.6700,32.8000,31.0000,6.7000,17.4000,30.2000,36.4000,254.0000,12.7000,25.1000,6.7000,2022-06-28,33336.1700,8.0000,9.2941,105.7278
3.9400,38.9000,31.1000,10.3000,18.0200,29.5000,36.6000,260.0000,18.7000,25.2000,10.3000,2022-06-29,29556.8100,7.0000,9.2941,105.7278
3.1800,44.3000,30.3000,17.0000,14.6600,28.5000,35.2000,248.0000,19.6000,25.0000,17.0000,2022-06-30,23621.7600,9.0000,9.2941,105.7278
2.8200,39.6000,29.8000,3.0000,12.8800,29.0000,34.1000,232.0000,19.0000,25.0000,3.0000,2022-07-01,19225.0300,8.0000,9.2941,105.7278
3.0000,39.6000,30.6000,14.0000,14.1500,28.8000,36.0000,233.0000,19.6000,24.3000,14.0000,2022-07-02,15835.1300,8.0000,9.2941,105.7278
3.8100,33.1000,31.3000,7.2000,18.4500,31.0000,37.9000,244.0000,15.1000,25.4000,7.2000,2022-07-03,37868.3800,8.0000,9.2941,105.7278
3.8200,35.6000,30.3000,5.5000,18.9900,30.4000,37.0000,228.0000,17.6000,25.0000,5.5000,2022-07-04,41131.4300,7.0000,9.2941,105.7278
3.4200,37.4000,30.9000,6.5000,16.2500,28.8000,36.7000,244.0000,18.8000,24.5000,6.5000,2022-07-05,27168.0200,12.0000,9.2941,105.7278
3.2500,39.2000,29.5000,10.1000,15.2300,28.8000,34.0000,226.0000,17.7000,25.3000,10.1000,2022-07-06,35925.9400,11.0000,9.2941,105.7278
3.5200,37.4000,30.5000,5.2000,16.6600,28.1000,35.7000,251.0000,17.3000,24.1000,5.2000,2022-07-07,34143.1800,7.0000,9.2941,105.7278
3.0600,41.0000,29.9000,13.8000,14.8000,28.8000,35.3000,247.0000,20.9000,24.7000,13.8000,2022-07-08,21736.5000,15.0000,9.2941,105.7278
2.7000,51.1000,30.3000,5.3000,12.4200,29.2000,35.9000,264.0000,20.9000,24.7000,5.3000,2022-07-09,12094.1625,12.0000,9.2941,105.7278
2.7300,50.4000,30.2000,4.3000,10.4700,27.7000,33.3000,266.0000,22.0000,24.4000,4.3000,2022-07-10,12094.1625,11.0000,9.2941,105.7278
2.2600,52.2000,28.9000,12.7000,10.3000,25.7000,31.8000,264.0000,23.3000,23.8000,12.7000,2022-07-11,12094.1625,21.0000,9.2941,105.7278
1.2600,44.6000,26.8000,23.1500,7.1850,26.5000,28.6000,263.0000,22.0000,23.9000,23.1500,2022-07-12,12094.1625,21.0000,9.2941,105.7278
1.8500,42.1000,27.3000,15.4000,8.3300,25.4000,30.6000,276.0000,22.2000,23.2000,15.4000,2022-07-13,12094.1625,21.0000,9.2941,105.7278
2.5600,36.4000,28.9000,5.5000,11.9100,27.3000,33.1000,246.0000,17.3000,23.6000,5.5000,2022-07-14,12094.1625,14.0000,9.2941,105.7278
3.3700,37.1000,29.9000,15.1000,17.2100,28.3000,35.0000,246.0000,18.1000,24.3000,15.1000,2022-07-15,34519.6200,8.0000,9.2941,105.7278
3.3400,39.2000,29.4000,13.8000,16.7500,29.3000,33.9000,225.0000,19.1000,24.4000,13.8000,2022-07-16,37659.5000,12.0000,9.2941,105.7278
3.2600,35.3000,29.7000,19.0000,16.1300,29.4000,35.6000,228.0000,16.3000,25.0000,19.0000,2022-07-17,28046.8200,12.0000,9.2941,105.7278
4.5600,31.3000,32.2000,1.5000,21.4400,29.9000,37.7000,243.0000,14.3000,24.7000,1.5000,2022-07-18,42765.4900,5.0000,9.2941,105.7278
3.3300,37.1000,31.0000,21.3000,16.3900,28.8000,37.0000,236.0000,17.9000,24.4000,21.3000,2022-07-19,30280.2900,9.0000,9.2941,105.7278
2.0800,34.9000,28.9000,16.6000,9.9400,29.3000,34.6000,229.0000,14.8000,24.7000,16.6000,2022-07-20,12541.4200,11.0000,9.2941,105.7278
2.5600,30.2000,28.9000,4.2000,11.9300,28.7000,33.9000,243.0000,12.1000,24.3000,4.2000,2022-07-21,12094.1625,14.0000,9.2941,105.7278
4.8600,24.5000,31.9000,1.5000,23.6100,28.2000,38.2000,23.0000,10.0000,23.3000,1.5000,2022-07-22,39623.5200,6.0000,9.2941,105.7278
3.2900,28.1000,31.0000,16.2000,15.8600,28.3000,39.1000,336.0000,10.7000,23.4000,16.2000,2022-07-23,21126.6400,7.0000,9.2941,105.7278
4.6500,25.6000,31.0000,0.4000,22.6300,28.5000,38.1000,97.0000,11.8000,23.3000,0.4000,2022-07-24,42677.3500,4.0000,9.2941,105.7278
3.9600,27.4000,30.1000,2.9000,19.7200,29.5000,35.6000,120.0000,12.6000,24.3000,2.9000,2022-07-25,42661.1400,8.0000,9.2941,105.7278
4.1500,27.7000,30.8000,7.8000,20.2900,29.4000,38.3000,159.0000,13.2000,24.4000,7.8000,2022-07-26,39612.0000,14.0000,9.2941,105.7278
3.7400,28.4000,30.6000,2.5000,18.3200,29.9000,37.0000,139.0000,12.5000,24.5000,2.5000,2022-07-27,37687.5200,7.0000,9.2941,105.7278
4.5600,31.3000,31.0000,2.0000,22.5500,28.7000,38.2000,217.0000,11.4000,23.4000,2.0000,2022-07-28,42609.7400,8.0000,9.2941,105.7278
4.5400,34.2000,31.1000,5.8000,22.5300,29.4000,37.4000,228.0000,15.6000,24.4000,5.8000,2022-07-29,42591.7500,11.0000,9.2941,105.7278
4.2700,47.2000,31.2000,3.7000,20.8100,29.4000,36.3000,230.0000,16.8000,24.6000,3.7000,2022-07-30,42044.7900,6.0000,9.2941,105.7278
3.6900,29.9000,31.2000,4.9000,18.1300,27.6000,37.9000,239.0000,12.8000,23.9000,4.9000,2022-07-31,36628.5800,10.0000,9.2941,105.7278
2.2700,29.9000,28.5000,4.2000,10.5300,28.5000,32.7000,247.0000,15.3000,24.1000,4.2000,2022-08-01,12094.1625,14.0000,9.2941,105.7278
4.1700,29.5000,31.2000,2.4000,20.4700,28.4000,38.2000,224.0000,12.2000,24.2000,2.4000,2022-08-02,41397.6400,7.0000,9.2941,105.7278
3.8800,28.4000,31.2000,5.8000,19.2000,29.1000,37.7000,262.0000,13.8000,24.5000,5.8000,2022-08-03,40358.2300,6.0000,9.2941,105.7278
3.4100,31.0000,31.1000,20.6000,16.5900,29.1000,37.9000,258.0000,14.0000,24.0000,20.6000,2022-08-04,28393.4000,11.0000,9.2941,105.7278
4.0000,46.1000,31.3000,6.3000,18.2400,28.6000,36.2000,268.0000,18.7000,24.6000,6.3000,2022-08-05,31965.4600,2.0000,9.2941,105.7278
1.8500,34.9000,27.5000,5.7000,7.5200,28.7000,32.2000,247.0000,14.8000,25.0000,5.7000,2022-08-06,12094.1625,10.0000,9.2941,105.7278
4.4500,43.9000,31.0000,2.1000,20.1600,26.9000,34.1000,265.0000,22.4000,23.0000,2.1000,2022-08-07,30428.2800,5.0000,9.2941,105.7278
2.4600,38.9000,29.3000,1.9000,10.2100,29.1000,34.1000,250.0000,15.5000,24.8000,1.9000,2022-08-08,12094.1625,3.0000,9.2941,105.7278
3.7400,45.0000,30.0000,7.9000,18.2700,27.3000,34.9000,266.0000,18.9000,23.9000,7.9000,2022-08-09,35718.9400,17.0000,9.2941,105.7278
3.7500,42.8000,31.2000,18.0000,18.2700,27.2000,35.8000,253.0000,19.2000,23.7000,18.0000,2022-08-10,34151.4300,9.0000,9.2941,105.7278
3.1900,45.4000,29.6000,9.5000,14.6100,28.9000,33.4000,230.0000,22.4000,24.2000,9.5000,2022-08-11,25586.3700,8.0000,9.2941,105.7278
4.4300,34.9000,31.3000,4.7000,22.1500,27.5000,38.0000,228.0000,17.0000,23.2000,4.7000,2022-08-12,42305.4800,3.0000,9.2941,105.7278
4.7700,33.5000,31.2000,1.1000,23.0700,27.1000,37.1000,234.0000,14.8000,23.1000,1.1000,2022-08-13,42282.8000,5.0000,9.2941,105.7278
5.2300,28.8000,32.5000,0.4000,23.8400,27.2000,37.5000,274.0000,14.6000,23.0000,0.4000,2022-08-14,42259.7500,3.0000,9.2941,105.7278
3.2900,32.4000,30.7000,6.2000,14.6600,30.1000,35.0000,257.0000,14.8000,25.1000,6.2000,2022-08-15,19219.5500,5.0000,9.2941,105.7278
3.7100,43.6000,30.5000,8.6000,18.1700,29.3000,36.2000,245.0000,23.5000,24.5000,8.6000,2022-08-16,33244.0800,8.0000,9.2941,105.7278
4.1000,37.4000,31.0000,7.6000,19.7200,28.8000,36.7000,236.0000,16.3000,24.2000,7.6000,2022-08-17,41211.4400,12.0000,9.2941,105.7278
4.0100,38.9000,31.5000,8.9000,19.2300,29.0000,37.4000,255.0000,14.8000,24.6000,8.9000,2022-08-18,35718.6800,9.0000,9.2941,105.7278
4.4300,39.6000,31.8000,5.6000,20.5100,29.7000,36.3000,256.0000,18.6000,24.9000,5.6000,2022-08-19,39019.6700,10.0000,9.2941,105.7278
3.5900,47.5000,30.7000,14.3000,16.9900,28.7000,35.6000,256.0000,18.0000,24.8000,14.3000,2022-08-20,30243.8500,10.0000,9.2941,105.7278
3.4000,38.9000,30.2000,11.4000,16.6200,29.3000,35.9000,231.0000,19.6000,24.9000,11.4000,2022-08-21,30621.6800,11.0000,9.2941,105.7278
