rain_sum,wind_speed_max,date,precip_hours,evapo_et0,wind_dir_dominant,sunshine_duration,apparent_tmin,tmax,radiation_sum,tmin,wind_gusts_max,prcp,apparent_tmax,latitude,longitude
0.0000,14.2000,2021-12-31,0.0000,4.6300,39.0000,34069.5100,23.7000,31.2000,19.3300,22.7000,29.5000,0.0000,34.7000,10.9453,106.8246
0.0000,12.2000,2022-01-01,0.0000,4.6600,43.0000,36211.4500,24.2000,32.1000,19.9100,23.1000,23.8000,0.0000,35.6000,10.9453,106.8246
0.0000,12.9000,2022-01-02,0.0000,4.1500,46.0000,36266.1400,25.3000,32.2000,19.3500,22.8000,22.7000,0.0000,35.7000,10.9453,106.8246
0.0000,11.4000,2022-01-03,0.0000,3.5900,44.0000,31988.3500,27.9000,31.3000,16.1200,23.6000,19.4000,0.0000,35.3000,10.9453,106.8246
7.8000,15.5000,2022-01-04,2.0000,4.0500,31.0000,36802.3800,26.7000,31.6000,19.2500,23.0000,28.1000,7.8000,37.1000,10.9453,106.8246
0.7000,5.2000,2022-01-05,4.0000,3.7600,326.0000,33303.2900,27.1000,31.1000,18.3000,22.6000,23.8000,0.7000,35.9000,10.9453,106.8246
0.8000,13.2000,2022-01-06,4.0000,3.7000,25.0000,36179.5300,27.8000,30.6000,17.8600,23.1000,27.4000,0.8000,36.5000,10.9453,106.8246
0.0000,14.4000,2022-01-07,0.0000,4.2200,104.0000,36971.6500,27.5000,31.7000,20.0100,22.8000,24.8000,0.0000,37.1000,10.9453,106.8246
0.1000,15.2000,2022-01-08,1.0000,4.5600,36.0000,37567.6000,25.6000,31.9000,21.3400,23.0000,27.4000,0.1000,36.4000,10.9453,106.8246
0.0000,19.2000,2022-01-09,0.0000,4.3900,98.0000,37467.0300,25.6000,32.2000,20.4100,21.8000,34.2000,0.0000,35.8000,10.9453,106.8246
0.5000,9.4000,2022-01-10,3.0000,3.8700,107.0000,36971.2400,27.3000,30.6000,18.2600,23.4000,20.2000,0.5000,37.0000,10.9453,106.8246
0.1000,15.8000,2022-01-11,1.0000,4.4600,96.0000,37673.4600,25.4000,32.5000,20.4300,21.9000,32.8000,0.1000,37.0000,10.9453,106.8246
0.0000,17.3000,2022-01-12,0.0000,4.5600,107.0000,38279.5900,23.7000,30.9000,21.4400,21.2500,30.6000,0.0000,35.1000,10.9453,106.8246
0.0000,12.6000,2022-01-13,0.0000,4.3600,126.0000,38093.7300,24.0000,31.0000,21.2100,21.2500,29.5000,0.0000,35.0000,10.9453,106.8246
0.0000,11.2000,2022-01-14,0.0000,4.4100,78.0000,37678.0400,23.7000,31.1000,20.9600,21.2500,24.1000,0.0000,34.4000,10.9453,106.8246
0.0000,14.1000,2022-01-15,0.0000,4.6100,98.0000,37227.6400,23.7000,31.9000,21.4600,21.2500,24.8000,0.0000,35.9000,10.9453,106.8246
0.0000,15.1000,2022-01-16,0.0000,4.7500,122.0000,37787.1200,23.9000,32.3000,21.4800,21.2500,29.9000,0.0000,36.1000,10.9453,106.8246
0.0000,8.1000,2022-01-17,0.0000,4.2000,101.0000,38019.9300,25.5000,31.7000,19.1700,22.1000,18.7000,0.0000,35.9000,10.9453,106.8246
0.0000,15.7000,2022-01-18,0.0000,4.5500,148.0000,38230.2400,25.0000,32.5000,21.2200,21.7000,27.7000,0.0000,36.6000,10.9453,106.8246
0.0000,14.7000,2022-01-19,0.0000,4.4300,182.0000,37901.2200,23.9000,31.2000,20.4300,21.8000,31.0000,0.0000,35.8000,10.9453,106.8246
0.0000,18.0000,2022-01-20,0.0000,4.3700,178.0000,37583.2000,26.3000,31.5000,19.7000,22.2000,32.8000,0.0000,36.1000,10.9453,106.8246
0.0000,18.1000,2022-01-21,0.0000,4.7000,154.0000,37714.9000,25.8000,32.5000,20.8700,22.0000,31.3000,0.0000,36.9000,10.9453,106.8246
0.0000,18.0000,2022-01-22,0.0000,4.4200,162.0000,37004.7000,26.6000,32.4000,19.3400,23.3000,32.8000,0.0000,37.0000,10.9453,106.8246
0.1000,17.6000,2022-01-23,1.0000,4.2700,157.0000,38293.1800,26.2000,32.7000,19.0400,22.2000,32.4000,0.1000,36.3000,10.9453,106.8246
0.0000,16.4000,2022-01-24,0.0000,4.3300,147.0000,37876.9700,27.1000,32.0000,19.9700,22.6000,28.8000,0.0000,37.2000,10.9453,106.8246
0.4000,11.9000,2022-01-25,3.0000,3.6200,146.0000,37174.8700,26.9000,31.9000,16.3300,22.4000,35.3000,0.4000,36.3000,10.9453,106.8246
0.1000,18.4000,2022-01-26,1.0000,4.7300,79.0000,37860.0900,27.1000,33.9000,20.6100,22.8000,40.7000,0.1000,37.9000,10.9453,106.8246
0.1000,21.6000,2022-01-27,1.0000,4.4500,245.0000,34630.8900,27.0000,34.5000,19.7000,22.6000,37.4000,0.1000,37.3000,10.9453,106.8246
0.0000,13.7000,2022-01-28,0.0000,4.6900,229.0000,37291.7100,26.8000,33.5000,21.2900,22.4000,24.1000,0.0000,37.5000,10.9453,106.8246
0.4000,18.1000,2022-01-29,4.0000,4.3500,174.0000,37340.9900,27.8000,32.6000,19.5200,23.1000,32.0000,0.4000,37.4000,10.9453,106.8246
0.6000,16.7000,2022-01-30,4.0000,4.3900,157.0000,37460.2100,27.7000,31.8000,18.8000,23.3000,32.4000,0.6000,36.6000,10.9453,106.8246
0.0000,19.5000,2022-01-31,0.0000,5.2200,135.0000,38626.4800,26.8000,34.6000,21.4000,22.7000,37.1000,0.0000,37.7000,10.9453,106.8246
0.0000,18.9000,2022-02-01,0.0000,5.7200,124.0000,38650.8800,26.8000,34.9000,21.9900,23.2000,36.4000,0.0000,36.8000,10.9453,106.8246
0.0000,19.9000,2022-02-02,0.0000,5.3000,126.0000,38674.8000,26.5000,35.4000,21.3500,23.1000,39.2000,0.0000,38.9000,10.9453,106.8246
0.0000,19.8000,2022-02-03,0.0000,5.1300,113.0000,38793.7500,26.6000,34.6000,21.6900,22.8000,36.0000,0.0000,38.8000,10.9453,106.8246
0.0000,15.0000,2022-02-04,0.0000,5.1200,77.0000,38816.9600,27.9000,34.8000,21.6700,23.5000,28.4000,0.0000,38.2000,10.9453,106.8246
0.3000,9.4000,2022-02-05,2.0000,4.6600,45.0000,38054.1300,27.7000,34.0000,21.1100,23.9000,24.1000,0.3000,36.8000,10.9453,106.8246
0.6000,15.8000,2022-02-06,2.0000,4.8600,34.0000,36465.5400,25.6000,34.2000,19.7500,23.1000,30.2000,0.6000,36.4000,10.9453,106.8246
0.1000,16.2000,2022-02-07,1.0000,5.1900,111.0000,38359.5800,27.5000,35.1000,20.9700,23.5000,33.1000,0.1000,38.9000,10.9453,106.8246
1.1000,19.1000,2022-02-08,4.0000,5.1400,98.0000,38094.1300,27.5000,34.2000,20.2800,24.3000,38.2000,1.1000,39.1000,10.9453,106.8246
0.1000,14.0000,2022-02-09,1.0000,5.5000,102.0000,38264.0600,26.9000,34.9000,21.8300,23.9000,25.6000,0.1000,38.1000,10.9453,106.8246
0.4000,17.5000,2022-02-10,2.0000,4.9700,96.0000,37698.2000,27.6000,35.1000,21.5400,24.2000,31.7000,0.4000,39.7000,10.9453,106.8246
0.2000,16.6000,2022-02-11,1.0000,5.1600,126.0000,38412.9000,27.9000,34.6000,22.0600,23.8000,31.0000,0.2000,39.3000,10.9453,106.8246
0.0000,18.4000,2022-02-12,0.0000,4.7000,134.0000,27494.8900,28.2000,34.4000,19.7500,24.0000,36.7000,0.0000,39.0000,10.9453,106.8246
9.1000,20.1000,2022-02-13,6.0000,4.0200,117.0000,38486.3900,28.2000,33.1000,17.7700,24.4000,40.0000,9.1000,36.6000,10.9453,106.8246
1.0000,18.8000,2022-02-14,3.0000,4.6800,103.0000,38004.7100,28.9000,34.6000,19.9600,24.4000,35.3000,1.0000,39.4000,10.9453,106.8246
1.4000,24.3500,2022-02-15,5.0000,5.3900,112.0000,38684.0500,28.7000,34.3000,21.0400,24.0000,45.4000,1.4000,37.7000,10.9453,106.8246
0.1000,21.9000,2022-02-16,1.0000,5.3700,127.0000,38940.2900,28.4000,33.7000,21.0400,24.1000,40.7000,0.1000,36.7000,10.9453,106.8246
0.4000,17.0000,2022-02-17,2.0000,5.3200,133.0000,39368.1600,27.9000,33.9000,21.8400,24.2000,29.9000,0.4000,37.8000,10.9453,106.8246
0.2000,18.6000,2022-02-18,2.0000,5.1600,138.0000,39381.9700,28.2000,35.0000,20.5600,24.1000,34.6000,0.2000,39.5000,10.9453,106.8246
2.1000,16.4000,2022-02-19,3.0000,4.5300,147.0000,39187.6100,29.0000,34.2000,20.1100,24.2000,34.2000,2.1000,39.5000,10.9453,106.8246
2.2000,15.8000,2022-02-20,2.0000,4.0400,140.0000,36127.4500,29.0000,32.4000,17.4400,24.1000,33.1000,2.2000,37.6000,10.9453,106.8246
3.1000,18.7000,2022-02-21,4.0000,4.1400,72.0000,34530.8700,27.6000,33.4000,19.6200,23.3000,38.2000,3.1000,39.0000,10.9453,106.8246
2.8000,13.3000,2022-02-22,6.0000,4.2600,2.0000,38392.0700,27.5000,32.2000,20.1700,23.0000,26.6000,2.8000,38.8000,10.9453,106.8246
1.0000,12.7000,2022-02-23,4.0000,4.5500,7.0000,37914.8900,27.8000,32.4000,21.6000,23.2000,26.6000,1.0000,37.4000,10.9453,106.8246
0.3000,14.7000,2022-02-24,1.0000,4.6100,27.0000,25077.4700,23.7000,32.9000,18.7100,22.1000,29.9000,0.3000,36.7000,10.9453,106.8246
0.0000,15.1000,2022-02-25,0.0000,4.7100,40.0000,34034.6600,24.7000,32.2000,19.0900,23.0000,30.6000,0.0000,34.8000,10.9453,106.8246
0.0000,11.8000,2022-02-26,0.0000,5.3200,54.0000,40038.3600,24.4000,33.5000,23.7000,21.6000,25.6000,0.0000,37.3000,10.9453,106.8246
0.1000,11.8000,2022-02-27,1.0000,5.2600,94.0000,40164.2500,26.2000,33.7000,22.5700,23.0000,23.0000,0.1000,37.9000,10.9453,106.8246
0.4000,13.2000,2022-02-28,2.0000,5.3100,102.0000,40291.3200,25.6000,34.5000,22.3100,22.7000,24.8000,0.4000,38.6000,10.9453,106.8246
0.3000,13.1000,2022-03-01,2.0000,4.9700,128.0000,37716.4100,27.6000,33.5000,20.4600,23.8000,22.7000,0.3000,38.9000,10.9453,106.8246
0.0000,12.6000,2022-03-02,0.0000,2.9600,117.0000,14644.4950,26.6000,31.5000,10.2800,23.6000,24.1000,0.0000,35.4000,10.9453,106.8246
0.0000,14.5000,2022-03-03,0.0000,5.2100,132.0000,37552.9000,28.3000,33.6000,22.0600,24.1000,24.8000,0.0000,39.9000,10.9453,106.8246
0.0000,17.7000,2022-03-04,0.0000,5.6600,129.0000,40460.8700,26.8000,35.3000,23.0900,23.9000,34.9000,0.0000,41.5000,10.9453,106.8246
1.3000,17.1000,2022-03-05,4.0000,5.2300,127.0000,39665.2600,28.1000,35.4000,21.9300,24.0000,32.8000,1.3000,39.7000,10.9453,106.8246
0.2000,20.9000,2022-03-06,2.0000,5.7800,133.0000,40011.1400,28.2000,35.8000,22.7800,24.0000,38.2000,0.2000,39.2000,10.9453,106.8246
0.4000,20.1000,2022-03-07,1.0000,5.2500,130.0000,38791.6100,28.8000,34.6000,21.3300,24.7000,39.6000,0.4000,39.8000,10.9453,106.8246
0.0000,15.9000,2022-03-08,0.0000,5.5900,136.0000,40691.0700,25.9000,34.9000,24.6200,22.6000,33.8000,0.0000,40.2000,10.9453,106.8246
0.1000,18.6000,2022-03-09,1.0000,5.4000,96.0000,40514.7200,27.1000,34.0000,22.1500,23.7000,33.1000,0.1000,38.0000,10.9453,106.8246
0.3000,18.8000,2022-03-10,3.0000,4.9700,151.0000,40279.3200,26.4000,33.3000,21.1800,22.8000,38.5000,0.3000,38.1000,10.9453,106.8246
0.0000,20.8000,2022-03-11,0.0000,5.7100,96.0000,40803.8800,26.3000,34.5000,24.8300,22.6000,36.7000,0.0000,38.6000,10.9453,106.8246
0.0000,19.6000,2022-03-12,0.0000,4.7100,167.0000,29053.9300,27.8000,33.9000,19.5300,23.7000,37.4000,0.0000,39.1000,10.9453,106.8246
1.4000,16.6000,2022-03-13,6.0000,5.0800,117.0000,39594.4000,29.4000,34.8000,20.0700,24.8000,33.8000,1.4000,38.5000,10.9453,106.8246
0.6000,19.9000,2022-03-14,2.0000,4.8200,135.0000,39156.3200,29.3000,35.2000,19.5600,25.5000,37.8000,0.6000,41.8000,10.9453,106.8246
0.0000,17.8000,2022-03-15,0.0000,5.4800,143.0000,40954.4700,29.2000,34.6000,23.0800,24.5000,34.2000,0.0000,40.6000,10.9453,106.8246
0.1000,16.9000,2022-03-16,1.0000,5.2200,147.0000,40369.3400,28.9000,33.3000,21.3900,24.6000,30.2000,0.1000,37.7000,10.9453,106.8246
0.0000,16.3000,2022-03-17,0.0000,4.7300,150.0000,41029.3600,28.9000,34.4000,20.2500,24.1000,31.3000,0.0000,38.7000,10.9453,106.8246
1.0000,14.4000,2022-03-18,3.0000,4.9900,156.0000,40999.1300,29.8000,33.7000,22.0500,24.8000,29.9000,1.0000,39.8000,10.9453,106.8246
1.9000,17.4000,2022-03-19,4.0000,5.3200,135.0000,39534.5200,28.9000,34.7000,22.4700,23.9000,33.1000,1.9000,42.2000,10.9453,106.8246
0.8000,16.3000,2022-03-20,5.0000,5.0200,130.0000,39531.3000,30.2000,34.5000,20.4400,25.0000,35.3000,0.8000,39.5000,10.9453,106.8246
1.7000,21.9000,2022-03-21,8.0000,5.3100,137.0000,40377.1800,29.5000,33.7000,21.3300,25.5000,45.7000,1.7000,37.8000,10.9453,106.8246
6.5000,17.1000,2022-03-22,7.0000,3.9100,147.0000,35024.5400,30.2000,32.2000,16.8000,25.3000,44.3000,6.5000,37.0000,10.9453,106.8246
1.0000,16.0000,2022-03-23,3.0000,4.5400,142.0000,39994.0700,29.1000,33.0000,19.9300,24.0000,31.3000,1.0000,39.2000,10.9453,106.8246
0.5000,18.3000,2022-03-24,3.0000,4.2600,153.0000,37685.8700,29.9000,33.2000,18.1000,24.5000,34.9000,0.5000,38.0000,10.9453,106.8246
0.0000,17.2000,2022-03-25,0.0000,5.5800,149.0000,41321.4100,29.8000,34.5000,23.5200,25.0000,33.5000,0.0000,39.9000,10.9453,106.8246
0.2000,15.5000,2022-03-26,2.0000,5.4700,158.0000,41357.0000,29.9000,34.8000,23.4000,24.5000,30.2000,0.2000,40.9000,10.9453,106.8246
2.6000,14.2000,2022-03-27,6.0000,4.9500,160.0000,38035.9100,28.6000,34.5000,21.8300,24.3000,29.5000,2.6000,41.1000,10.9453,106.8246
12.0000,20.1000,2022-03-28,8.0000,5.1600,81.0000,40959.4100,27.8000,35.9000,23.0100,23.7000,39.2000,12.0000,41.5000,10.9453,106.8246
7.4000,15.6000,2022-03-29,4.0000,4.4700,341.0000,38123.9600,29.0000,33.8000,20.8400,23.7000,35.6000,7.4000,40.2000,10.9453,106.8246
10.3000,13.1000,2022-03-30,11.0000,4.9700,329.0000,35233.0300,29.0000,33.6000,22.4700,24.4000,29.5000,10.3000,38.8000,10.9453,106.8246
10.1000,13.0000,2022-03-31,13.0000,3.2500,185.0000,19467.2500,28.6000,31.6000,14.9900,24.5000,23.8000,10.1000,36.6000,10.9453,106.8246
28.8500,17.3000,2022-04-01,19.0000,3.0400,138.0000,18123.6900,27.6000,29.9000,15.2200,23.8000,36.7000,28.8500,34.7000,10.9453,106.8246
10.8000,14.1000,2022-04-02,7.0000,4.7600,99.0000,41156.2000,27.0000,32.0000,22.3700,23.7000,28.8000,10.8000,37.7000,10.9453,106.8246
5.7000,12.4000,2022-04-03,6.0000,4.8100,354.0000,39472.2100,26.7000,31.7000,23.2300,23.0000,26.3000,5.7000,38.9000,10.9453,106.8246
7.5000,9.9000,2022-04-04,3.0000,4.3600,1.0000,31886.6100,26.7000,31.8000,20.8400,23.0000,27.0000,7.5000,38.6000,10.9453,106.8246
8.3000,9.5000,2022-04-05,9.0000,4.1600,38.0000,31921.8200,27.7000,31.4000,20.0000,23.3000,26.6000,8.3000,38.8000,10.9453,106.8246
0.4000,15.7000,2022-04-06,1.0000,4.9700,348.0000,41550.2700,28.6000,32.1000,23.7500,23.4000,31.0000,0.4000,39.1000,10.9453,106.8246
0.6000,11.5000,2022-04-07,3.0000,3.4500,188.0000,20686.3000,28.9000,30.0000,15.8400,24.1000,20.2000,0.6000,36.5000,10.9453,106.8246
0.1000,15.8000,2022-04-08,1.0000,5.2800,249.0000,38587.4600,27.7000,32.4000,24.5400,23.4000,28.4000,0.1000,37.8000,10.9453,106.8246
2.5000,15.0000,2022-04-09,10.0000,4.8900,216.0000,41846.2300,28.4000,31.8000,22.9400,23.6000,29.9000,2.5000,37.2000,10.9453,106.8246
3.7000,14.4000,2022-04-10,10.0000,4.9500,180.0000,38985.9900,27.7000,31.9000,22.8900,23.4000,26.3000,3.7000,37.3000,10.9453,106.8246
0.3000,13.8000,2022-04-11,3.0000,4.9800,166.0000,40592.0200,29.3000,31.6000,22.9800,24.9000,28.1000,0.3000,38.0000,10.9453,106.8246
2.6000,13.4000,2022-04-12,6.0000,4.7400,179.0000,41945.3900,28.7000,31.8000,22.1800,23.9000,26.3000,2.6000,38.0000,10.9453,106.8246
0.8000,12.7000,2022-04-13,2.0000,4.6700,176.0000,41977.7000,30.2000,33.0000,21.2000,24.7000,32.8000,0.8000,39.6000,10.9453,106.8246
7.6000,12.0000,2022-04-14,7.0000,4.3300,148.0000,41293.5000,30.5000,32.8000,20.0100,25.2000,26.6000,7.6000,40.6000,10.9453,106.8246
23.3000,12.6000,2022-04-15,15.0000,3.6700,121.0000,27212.1200,28.5000,31.5000,17.2200,23.9000,25.9000,23.3000,38.8000,10.9453,106.8246
12.0000,12.0000,2022-04-16,13.0000,3.3400,133.0000,30779.5500,28.3000,31.0000,16.1100,24.0000,28.1000,12.0000,36.8000,10.9453,106.8246
2.6000,12.6000,2022-04-17,6.0000,4.6900,123.0000,40592.1800,29.2000,32.0000,21.7900,24.5000,31.0000,2.6000,38.1000,10.9453,106.8246
0.0000,13.5000,2022-04-18,0.0000,5.2800,103.0000,41153.6400,29.5000,32.9000,23.5300,24.8000,29.2000,0.0000,39.3000,10.9453,106.8246
0.0000,11.3000,2022-04-19,0.0000,5.1700,94.0000,42167.4100,29.6000,33.0000,23.1200,24.6000,20.5000,0.0000,39.9000,10.9453,106.8246
3.2000,11.3000,2022-04-20,3.0000,4.4300,95.0000,39603.0200,29.9000,32.4000,20.4900,25.0000,35.6000,3.2000,40.2000,10.9453,106.8246
2.9000,18.8000,2022-04-21,5.0000,4.9300,113.0000,40007.9100,29.8000,34.0000,21.8600,24.9000,36.7000,2.9000,40.0000,10.9453,106.8246
0.6000,12.4000,2022-04-22,3.0000,5.4100,117.0000,42213.2500,29.2000,34.5000,23.5900,24.6000,26.3000,0.6000,40.3000,10.9453,106.8246
2.6000,11.2000,2022-04-23,3.0000,5.0000,129.0000,40561.5300,30.7000,35.4000,21.9300,25.6000,40.7000,2.6000,42.1000,10.9453,106.8246
6.8000,21.4000,2022-04-24,6.0000,4.6200,121.0000,40963.7300,31.1000,34.2000,21.2400,25.2000,41.0000,6.8000,41.2000,10.9453,106.8246
2.4000,15.3000,2022-04-25,4.0000,4.9400,148.0000,42170.2400,31.5000,33.7000,22.2000,25.8000,32.4000,2.4000,40.1000,10.9453,106.8246
6.9000,17.1000,2022-04-26,8.0000,4.4100,172.0000,40564.9300,31.6000,33.2000,20.4500,25.5000,34.2000,6.9000,39.2000,10.9453,106.8246
0.2000,13.0000,2022-04-27,2.0000,5.4200,158.0000,42232.7300,31.5000,34.9000,24.0400,25.5000,29.5000,0.2000,41.8000,10.9453,106.8246
2.1000,17.6000,2022-04-28,7.0000,5.1900,146.0000,36000.0000,31.6000,34.9000,21.3900,26.4000,32.0000,2.1000,40.1000,10.9453,106.8246
28.8500,12.3000,2022-04-29,21.0000,1.5750,355.0000,14644.4950,28.6000,27.1500,8.8325,23.9000,28.1000,28.8500,32.8000,10.9453,106.8246
19.4000,14.9000,2022-04-30,18.0000,2.7000,131.0000,15425.6700,29.3000,29.5000,12.9600,24.1000,31.7000,19.4000,34.0000,10.9453,106.8246
17.1000,14.5000,2022-05-01,13.0000,3.2900,146.0000,31512.2500,29.5000,30.8000,16.0500,24.5000,29.5000,17.1000,35.4000,10.9453,106.8246
21.3000,12.2000,2022-05-02,15.0000,4.2500,154.0000,36452.1500,28.9000,31.8000,20.5100,24.4000,26.6000,21.3000,38.5000,10.9453,106.8246
28.8500,10.8000,2022-05-03,18.0000,2.2600,81.0000,14644.4950,28.7000,29.5000,10.7500,23.9000,25.9000,28.8500,34.8000,10.9453,106.8246
15.9000,14.0000,2022-05-04,9.0000,4.4800,333.0000,33343.3600,28.6000,31.9000,21.5500,23.6000,29.9000,15.9000,39.5000,10.9453,106.8246
3.5000,13.5000,2022-05-05,12.0000,4.5100,111.0000,36701.4100,29.0000,32.2000,21.2700,23.9000,28.1000,3.5000,37.9000,10.9453,106.8246
3.6000,12.7000,2022-05-06,6.0000,3.6700,124.0000,29863.5500,30.6000,31.7000,16.4700,24.9000,30.2000,3.6000,38.1000,10.9453,106.8246
0.9000,17.6000,2022-05-07,4.0000,4.8800,101.0000,38062.3900,29.3000,33.0000,22.5800,24.9000,34.9000,0.9000,39.1000,10.9453,106.8246
10.8000,17.0000,2022-05-08,10.0000,3.1200,119.0000,21610.5500,30.0000,30.8000,14.0000,25.8000,38.9000,10.8000,35.4000,10.9453,106.8246
2.9000,16.3000,2022-05-09,2.0000,4.5900,128.0000,38556.9500,30.9000,32.3000,20.2900,25.7000,31.7000,2.9000,38.6000,10.9453,106.8246
8.5000,10.0000,2022-05-10,6.0000,4.0100,122.0000,33213.0400,30.9000,32.4000,19.0600,25.6000,27.7000,8.5000,39.5000,10.9453,106.8246
2.9000,15.9000,2022-05-11,5.0000,4.6800,152.0000,42338.9800,30.7000,32.6000,22.5000,25.1000,33.5000,2.9000,40.9000,10.9453,106.8246
22.5000,12.8000,2022-05-12,16.0000,3.7900,189.0000,29440.4700,29.1000,31.8000,17.9400,24.2000,25.9000,22.5000,39.5000,10.9453,106.8246
3.1000,12.7000,2022-05-13,3.0000,4.7000,161.0000,36104.9000,30.5000,32.9000,22.3800,24.8000,27.4000,3.1000,40.7000,10.9453,106.8246
1.6000,10.7000,2022-05-14,6.0000,3.8700,160.0000,28800.0000,32.2000,32.3000,18.0500,25.9000,25.6000,1.6000,39.3000,10.9453,106.8246
17.1000,13.8000,2022-05-15,16.0000,4.6900,160.0000,35904.6900,30.7000,32.7000,22.2600,25.2000,28.8000,17.1000,41.1000,10.9453,106.8246
28.8500,15.8000,2022-05-16,19.0000,3.1700,165.0000,23820.9200,29.7000,31.1000,15.1600,24.7000,33.1000,28.8500,38.7000,10.9453,106.8246
17.6000,15.9000,2022-05-17,17.0000,2.6500,142.0000,14644.4950,29.7000,30.6000,12.4300,24.6000,31.0000,17.6000,37.6000,10.9453,106.8246
9.5000,13.9000,2022-05-18,13.0000,3.0700,152.0000,28370.7600,29.3000,30.3000,14.7600,24.3000,28.4000,9.5000,36.2000,10.9453,106.8246
28.8500,13.7000,2022-05-19,20.0000,2.6800,185.0000,19594.1400,30.0000,30.1000,12.9500,24.6000,30.6000,28.8500,36.1000,10.9453,106.8246
17.9000,11.6000,2022-05-20,11.0000,4.2300,228.0000,32400.0000,29.4000,32.0000,20.2500,24.2000,27.4000,17.9000,38.9000,10.9453,106.8246
10.5000,16.7000,2022-05-21,13.0000,3.2000,212.0000,24457.1100,30.8000,31.0000,15.0800,24.8000,33.5000,10.5000,37.5000,10.9453,106.8246
26.5000,24.2000,2022-05-22,18.0000,2.4800,217.0000,14644.4950,29.6000,30.3000,11.7300,25.2000,43.9000,26.5000,34.9000,10.9453,106.8246
4.1000,20.3000,2022-05-23,13.0000,3.4200,229.0000,23196.6400,29.1000,30.3000,16.5900,24.8000,42.8000,4.1000,35.1000,10.9453,106.8246
2.5000,12.6000,2022-05-24,8.0000,3.9800,229.0000,33290.0200,30.8000,31.7000,18.8600,25.2000,28.1000,2.5000,38.0000,10.9453,106.8246
8.1000,13.7000,2022-05-25,10.0000,4.3100,271.0000,32400.0000,30.9000,32.1000,20.9300,25.2000,34.2000,8.1000,39.5000,10.9453,106.8246
14.3000,11.7000,2022-05-26,12.0000,3.8900,302.0000,34703.3500,30.2000,31.2000,18.9900,24.9000,30.2000,14.3000,38.5000,10.9453,106.8246
28.8500,18.7000,2022-05-27,18.0000,2.9700,242.0000,19304.3300,29.0000,30.7000,14.2000,24.7000,41.8000,28.8500,38.0000,10.9453,106.8246
14.7000,15.1000,2022-05-28,9.0000,2.1700,225.0000,14644.4950,28.5000,30.1000,9.9000,24.2000,45.4000,14.7000,35.1000,10.9453,106.8246
8.2000,17.5000,2022-05-29,14.0000,2.6300,225.0000,16477.7700,29.3000,29.1000,12.5900,24.5000,38.2000,8.2000,33.5000,10.9453,106.8246
7.3000,16.6000,2022-05-30,12.0000,3.0400,210.0000,26194.3600,29.6000,29.8000,15.2400,24.4000,41.0000,7.3000,36.3000,10.9453,106.8246
7.9000,14.6000,2022-05-31,8.0000,4.7000,197.0000,42033.5400,29.8000,32.2000,22.6200,24.3000,27.4000,7.9000,40.3000,10.9453,106.8246
10.4000,11.8000,2022-06-01,10.0000,3.1500,123.0000,25865.3100,28.9000,30.4000,15.4500,24.2000,27.4000,10.4000,37.5000,10.9453,106.8246
13.0000,19.8000,2022-06-02,7.0000,4.0500,182.0000,32195.4800,28.9000,31.5000,19.8500,24.2000,36.7000,13.0000,37.7000,10.9453,106.8246
6.4000,11.7000,2022-06-03,10.0000,3.6300,193.0000,27721.3300,28.5000,30.8000,18.0300,23.5000,29.9000,6.4000,37.8000,10.9453,106.8246
12.0000,14.1000,2022-06-04,13.0000,3.5200,185.0000,25547.3900,29.0000,30.5000,17.3700,23.9000,30.6000,12.0000,37.6000,10.9453,106.8246
0.5000,13.4000,2022-06-05,2.0000,5.0500,245.0000,42679.7700,28.4000,32.0000,24.1800,23.3000,29.2000,0.5000,38.6000,10.9453,106.8246
3.3000,12.6000,2022-06-06,9.0000,4.7800,258.0000,42494.6100,29.9000,32.0000,23.2200,24.8000,28.1000,3.3000,38.9000,10.9453,106.8246
14.7000,14.5000,2022-06-07,10.0000,4.3100,304.0000,32400.0000,29.4000,31.9000,21.0500,24.1000,32.8000,14.7000,40.1000,10.9453,106.8246
0.6000,9.5000,2022-06-08,2.0000,4.8200,326.0000,42203.6900,30.0000,32.3000,23.0100,24.4000,22.7000,0.6000,38.8000,10.9453,106.8246
5.0000,13.5000,2022-06-09,5.0000,5.1400,305.0000,41347.0000,29.9000,33.1000,24.1700,24.6000,29.2000,5.0000,41.4000,10.9453,106.8246
18.6000,14.6000,2022-06-10,10.0000,4.4100,165.0000,34111.1300,28.2000,32.1000,21.1800,23.6000,28.4000,18.6000,40.2000,10.9453,106.8246
7.2000,10.3000,2022-06-11,5.0000,5.0600,202.0000,42360.1200,29.0000,32.9000,24.0000,24.0000,20.2000,7.2000,40.5000,10.9453,106.8246
7.7000,10.5000,2022-06-12,5.0000,4.2200,166.0000,34772.5900,29.7000,31.3000,20.6200,24.3000,25.6000,7.7000,39.6000,10.9453,106.8246
2.2000,13.7000,2022-06-13,4.0000,4.6600,196.0000,41310.9400,30.6000,31.9000,22.4800,25.2000,23.4000,2.2000,40.5000,10.9453,106.8246
0.9000,13.0000,2022-06-14,4.0000,4.8200,176.0000,42813.4000,31.4000,31.7000,22.9200,25.5000,26.6000,0.9000,39.0000,10.9453,106.8246
4.0000,10.6000,2022-06-15,9.0000,4.6900,144.0000,33491.4700,30.9000,32.3000,22.4100,25.1000,31.0000,4.0000,40.3000,10.9453,106.8246
